id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county_original,latstr,lonstr,county
shelton-springs-disc-golf,Shelton Springs Disc Golf,Shelton,Washington,98584,18,4.0,47.233125799999996,-123.11554199999999,no,none,WA,98584,16150,933333,USA,57791.51702786378,Shelton,Mason County,47.233125799999996,-123.11554199999999,Mason County
lakewood-king-county-park,Ralph Williamson Memorial Disc Golf Course ,Seattle,Washington,98146,20,4.0,47.5037006,-122.3454492,no,none,WA,98146,14060,1128764,USA,80281.9345661451,Seattle,King County,47.5037006,-122.3454492,King County
riverside-disc-golf-park,Riverside Disc Golf Park,Sumner,Washington,98390,18,2.0,47.1850182,-122.2128837,no,none,WA,98390,6270,479797,USA,76522.64752791067,Sumner,Pierce County,47.1850182,-122.2128837,Pierce County
roche-harbor-trails-disc-golf,Roche Harbor Trails Disc Golf,Friday Harbor,Washington,98250,18,,48.6084331,-123.12330209999999,no,none,WA,98250,4610,497241,USA,107861.38828633404,Friday%20Harbor,San Juan County,48.6084331,-123.12330209999999,San Juan County
roosevelt-park-disc-golf-course,Roosevelt Park Disc Golf Course,Tacoma,Washington,98404,4,,47.226232,-122.397573,no,none,WA,98404,15820,729630,USA,46120.73324905184,Tacoma,Pierce County,47.226232,-122.397573,Pierce County
rotary-park-disc-golf-0,Rotary Park Disc Golf,Anacortes,Washington,98221,9,4.0,48.2038659,-122.1208584,no,none,WA,98221,11690,1152601,USA,98597.17707442258,Anacortes,Snohomish County,48.2038659,-122.1208584,Snohomish County
roy-morse-disc-golf-course,Roy Morse Disc Golf Course,Longview,Washington,98632,9,4.0,46.1662826,-123.01671599999999,no,none,WA,98632,22100,1287941,USA,58277.87330316742,Longview,Cowlitz County,46.1662826,-123.01671599999999,Cowlitz County
roy-tedford-park,Roy Tedford Park,East Wenatchee,Washington,98802,9,,47.403137799999996,-120.26698429999999,no,none,WA,98802,14700,952258,USA,64779.45578231293,East%20Wenatchee,Douglas County,47.403137799999996,-120.26698429999999,Douglas County
salnave-jr,Salnave Jr,Cheney,Washington,99004,5,,47.4787599,-117.5967375,no,none,WA,99004,8640,475588,USA,55044.90740740741,Cheney,Spokane County,47.4787599,-117.5967375,Spokane County
sam-benn-disc-golf-course,Sam Benn Disc Golf Course,Aberdeen,Washington,98520,9,,46.982791399999996,-123.82196509999999,no,none,WA,98520,8830,468855,USA,53097.96149490374,Aberdeen,Grays Harbor County,46.982791399999996,-123.82196509999999,Grays Harbor County
scott-lake-golf-course,Scott Lake Golf Course,Olympia,Washington,98512,18,,46.91618920000001,-122.934702,no,none,WA,98512,14450,1059475,USA,73320.06920415227,Olympia,Thurston County,46.91618920000001,-122.934702,Thurston County
st-martins-abbey,St. Martin's Abbey,Lacey,Washington,98503,9,2.0,47.0405654,-122.81544609999999,no,none,WA,98503,18500,1100105,USA,59465.135135135126,Lacey,Thurston County,47.0405654,-122.81544609999999,Thurston County
woodland-creek-community-park,Woodland Creek Community Park,Lacey,Washington,98503,9,3.0,47.03733620000001,-122.7912297,no,none,WA,98503,18500,1100105,USA,59465.135135135126,Lacey,Thurston County,47.03733620000001,-122.7912297,Thurston County
sunnyside-park-0,Sunnyside Park,Pullman,Washington,99163,18,3.0,46.7283834,-117.19301829999999,no,none,WA,99163,11090,686202,USA,61875.74391343553,Pullman,Whitman County,46.7283834,-117.19301829999999,Whitman County
sunrise-bay-disc-golf-course,Sunrise Bay Disc Golf Course,Loon Lake,Washington,99148,18,,48.0617096,-117.6333249,no,none,WA,99148,1030,61607,USA,59812.6213592233,Loon%20Lake,Stevens County,48.0617096,-117.6333249,Stevens County
tall-firs-disc-golf-course,Tall Firs Disc Golf Course,Monroe,Washington,98272,18,5.0,47.86306810000001,-121.9340104,no,none,WA,98272,13330,1091738,USA,81900.82520630157,Monroe,Snohomish County,47.86306810000001,-121.9340104,Snohomish County
tam-oshanter-park-disc-golf-course,Tam O'Shanter Park Disc Golf Course,Kelso,Washington,98626,9,2.0,46.13948660000001,-122.889972,no,none,WA,98626,11300,638125,USA,56471.238938053095,Kelso,Cowlitz County,46.13948660000001,-122.889972,Cowlitz County
terrace-creek,Terrace Creek,Mountlake Terrace,Washington,98043,18,3.0,47.787608,-122.2976305,no,none,WA,98043,11040,726517,USA,65807.69927536232,Mountlake%20Terrace,Snohomish County,47.787608,-122.2976305,Snohomish County
twin-rivers,Twin Rivers,Arlington,Washington,98223,18,3.0,48.20292379999999,-122.1201662,no,none,WA,98223,20900,1584266,USA,75802.20095693781,Arlington,Snohomish County,48.20292379999999,-122.1201662,Snohomish County
whitmarsh-disc-golf-course,Whitmarsh Disc Golf Course,Burlington,Washington,98223,18,3.0,48.449073299999995,-122.3234053,no,none,WA,98223,20900,1584266,USA,75802.20095693781,Burlington,Skagit County,48.449073299999995,-122.3234053,Skagit County
two-rivers-park-disc-golf,Two Rivers Park Disc Golf,Kennewick,Washington,99337,18,,46.190754999999996,-119.05238929999999,no,none,WA,99337,14300,968973,USA,67760.34965034964,Kennewick,Benton County,46.190754999999996,-119.05238929999999,Benton County
tyee-farms-disc-golf-course,Tyee Farms Disc Golf Course,Camano Island,Washington,98282,13,,48.0899482,-122.39033149999999,no,none,WA,98282,8440,764073,USA,90529.97630331753,Camano%20Island,Island County,48.0899482,-122.39033149999999,Island County
valley-view-middle-school-dgc,Valley View Middle School,Snohomish,Washington,98296,9,,47.8678656,-122.10194560000001,no,none,WA,98296,12650,1576097,USA,124592.64822134387,Snohomish,Snohomish County,47.8678656,-122.10194560000001,Snohomish County
van-zee-park,Van Zee Park,Port Orchard,Washington,98366,9,3.0,47.524168100000004,-122.6444142,no,none,WA,98366,16690,1066034,USA,63872.618334331935,Port%20Orchard,Kitsap County,47.524168100000004,-122.6444142,Kitsap County
vanderyacht-park,Vanderyacht Park,Ferndale,Washington,98248,9,,48.8501411,-122.58598319999999,no,none,WA,98248,12250,876081,USA,71516.81632653059,Ferndale,Whatcom County,48.8501411,-122.58598319999999,Whatcom County
volunteer-park-disc-golf,Volunteer Park Disc Golf,Lakebay,Washington,98349,9,,47.309042,-122.7562669,no,none,WA,98349,2120,145529,USA,68645.75471698113,Lakebay,Pierce County,47.309042,-122.7562669,Pierce County
wenatchee-rotary-park,Wenatchee Rotary Park,Wenatchee,Washington,98801,9,1.0,47.443406,-120.34746159999999,no,none,WA,98801,19730,1342857,USA,68061.68271667513,Wenatchee,Chelan County,47.443406,-120.34746159999999,Chelan County
white-river,White River,Auburn,Washington,98002,18,4.0,47.2809099,-122.21144609999999,no,none,WA,98002,16730,839365,USA,50171.24925283921,Auburn,King County,47.2809099,-122.21144609999999,King County
wide-hollow-creek-disc-golf-course,Wide Hollow Creek Disc Golf Course,Yakima,Washington,98908,9,,46.5890921,-120.56068570000001,no,none,WA,98908,17740,1511508,USA,85203.3821871477,Yakima,Yakima County,46.5890921,-120.56068570000001,Yakima County
yacolt-recreational-park,Yacolt Recreational Park,Yacolt,Washington,98675,8,,45.8615309,-122.3973412,no,none,WA,98675,2570,205778,USA,80069.2607003891,Yacolt,Clark County,45.8615309,-122.3973412,Clark County
abendschein-park,Abendschein Park,Oak Creek,Wisconsin,53154,18,3.0,42.89930250000001,-87.8954717,no,none,WI,53154,18570,1252717,USA,67459.18147549813,Oak%20Creek,,42.89930250000001,-87.8954717,nan
adams-friendship-high-school,Adams-Friendship High School,Adams,Wisconsin,53910,9,,43.965019500000004,-89.8009602,no,none,WI,53910,1540,60709,USA,39421.42857142857,Adams,Adams County,43.965019500000004,-89.8009602,Adams County
adelaide-park,Adelaide Park,Fond du Lac,Wisconsin,54935,18,3.0,43.7887803,-88.4637235,no,none,WI,54935,20360,1176715,USA,57795.432220039285,Fond%20du%20Lac,Fond du Lac County,43.7887803,-88.4637235,Fond du Lac County
alexander-middle-school-disc-golf-course,Alexander Middle School Disc Golf Course,Nekoosa,Wisconsin,54457,9,,44.309318499999996,-89.9162673,no,none,WI,54457,4480,242148,USA,54050.892857142855,Nekoosa,Wood County,44.309318499999996,-89.9162673,Wood County
riverside-park-9,Riverside Park,Nekoose,Wisconsin,54457,9,,44.3241265,-89.88845529999998,no,none,WI,54457,4480,242148,USA,54050.892857142855,Nekoose,Wood County,44.3241265,-89.88845529999998,Wood County
almon-park-disc-golf-course,Almon Park Disc Golf Course,Rhinelander,Wisconsin,54501,18,,45.58824110000001,-89.4184756,no,none,WI,54501,10350,598612,USA,57836.90821256039,Rhinelander,Oneida County,45.58824110000001,-89.4184756,Oneida County
rookery-run,Rookery Run,Rhinlander,Wisconsin,54501,18,5.0,45.7042686,-89.5234753,no,none,WI,54501,10350,598612,USA,57836.90821256039,Rhinlander,Oneida County,45.7042686,-89.5234753,Oneida County
sugar-camp-disc-golf-course,Sugar Camp Disc Golf Course,Sugar Camp,Wisconsin,54501,18,4.0,45.78777410000001,-89.32258900000002,no,none,WI,54501,10350,598612,USA,57836.90821256039,Sugar%20Camp,Oneida County,45.78777410000001,-89.32258900000002,Oneida County
amundson-park,Amundson Park,Sparta,Wisconsin,54656,18,,43.931434100000004,-90.84043009999999,no,none,WI,54656,8650,472958,USA,54677.225433526015,Sparta,Monroe County,43.931434100000004,-90.84043009999999,Monroe County
justin-trails-big-brother-disc-golf-course,Justin Trails Big Brother Disc Golf Course,Sparta,Wisconsin,54656,18,5.0,43.85172100000001,-90.841553,no,none,WI,54656,8650,472958,USA,54677.225433526015,Sparta,Monroe County,43.85172100000001,-90.841553,Monroe County
justin-trails-classic-disc-golf-course,Justin Trails Classic Disc Golf Course,Sparta,Wisconsin,54656,18,,43.85172100000001,-90.841553,no,none,WI,54656,8650,472958,USA,54677.225433526015,Sparta,Monroe County,43.85172100000001,-90.841553,Monroe County
meadowview-intermediate-school,Meadowview Middle School,Sparta,Wisconsin,54656,9,,43.95886220000001,-90.80831590000001,no,none,WI,54656,8650,472958,USA,54677.225433526015,Sparta,Monroe County,43.95886220000001,-90.80831590000001,Monroe County
pine-view-campground-fort-mccoy,Pine View Campground at Fort McCoy,Fort McCoy,Wisconsin,54656,9,,44.0280768,-90.7056204,no,none,WI,54656,8650,472958,USA,54677.225433526015,Fort%20McCoy,Monroe County,44.0280768,-90.7056204,Monroe County
antigo-high-school,Antigo High School,Antigo,Wisconsin,54409,9,,45.1337484,-89.1754128,no,none,WI,54409,6170,306434,USA,49665.15397082657,Antigo,Langlade County,45.1337484,-89.1754128,Langlade County
city-antigo-disc-golf-course,City of Antigo Disc Golf Course,Antigo,Wisconsin,54409,18,,45.13870120000001,-89.2487897,no,none,WI,54409,6170,306434,USA,49665.15397082657,Antigo,Langlade County,45.13870120000001,-89.2487897,Langlade County
arctic-springs-disc-golf-course,Arctic Springs Disc Golf Course,Galesville,Wisconsin,54630,6,,44.100212899999995,-91.3527278,no,none,WI,54630,1950,115777,USA,59372.82051282051,Galesville,Trempealeau County,44.100212899999995,-91.3527278,Trempealeau County
gale-ettrick-trempealeau-middle-school,Gale-Ettrick-Trempealeau Middle School,Galesville,Wisconsin,54630,9,,44.097499799999994,-91.34558100000001,no,none,WI,54630,1950,115777,USA,59372.82051282051,Galesville,Trempealeau County,44.097499799999994,-91.34558100000001,Trempealeau County
arena-disc-golf-course,Arena Disc Golf Course,Arena,Wisconsin,53503,9,,43.037077000000004,-89.5021735,no,none,WI,53503,940,56527,USA,60135.10638297872,Arena,Dane County,43.037077000000004,-89.5021735,Dane County
ashland-school-playground,Ashland School Playground,Ashland,Wisconsin,54806,9,,46.5698169,-90.8818801,no,none,WI,54806,5200,296372,USA,56994.61538461537,Ashland,Ashland County,46.5698169,-90.8818801,Ashland County
marengo-valley-elementary-school,Marengo Valley Elementary School,Ashland,Wisconsin,54806,9,,46.4430555,-90.87391590000001,no,none,WI,54806,5200,296372,USA,56994.61538461537,Ashland,Ashland County,46.4430555,-90.87391590000001,Ashland County
northland-college,Northland College,Ashland,Wisconsin,54806,6,,46.580688,-90.8732978,no,none,WI,54806,5200,296372,USA,56994.61538461537,Ashland,Ashland County,46.580688,-90.8732978,Ashland County
association-retreat-center-disc-golf-course,Association Retreat Center Disc Golf Course,Osceola,Wisconsin,54020,9,,45.2517814,-92.6439895,no,none,WI,54020,3800,249520,USA,65663.15789473684,Osceola,Polk County,45.2517814,-92.6439895,Polk County
autumn-ridge-subdivision-park,Autumn Ridge Subdivision Park,Ixonia,Wisconsin,53036,9,,43.143296299999996,-88.61050290000001,no,none,WI,53036,1620,119870,USA,73993.82716049383,Ixonia,Jefferson County,43.143296299999996,-88.61050290000001,Jefferson County
harnischfeger-park-disc-golf-course,Harnischfeger Park Disc Golf Course,Ixonia,Wisconsin,53036,9,3.0,43.211343299999996,-88.5447647,no,none,WI,53036,1620,119870,USA,73993.82716049383,Ixonia,Dodge County,43.211343299999996,-88.5447647,Dodge County
ixonia-firemans-park,Ixonia Fireman's Park,Ixonia,Wisconsin,53036,9,,43.146224200000006,-88.5985802,no,none,WI,53036,1620,119870,USA,73993.82716049383,Ixonia,Jefferson County,43.146224200000006,-88.5985802,Jefferson County
axldog-acres-disc-golf-course,Axldog Acres Disc Golf Course,Boyceville,Wisconsin,54725,20,5.0,45.0007705,-92.0533596,no,none,WI,54725,1320,70719,USA,53575.0,Boyceville,Dunn County,45.0007705,-92.0533596,Dunn County
badger-park,Badger Park,Peshtigo,Wisconsin,54157,9,,45.061807,-87.7535762,no,none,WI,54157,2760,159417,USA,57759.782608695634,Peshtigo,Marinette County,45.061807,-87.7535762,Marinette County
baileys-harbor-disc-golf-course,Baileys Harbor Disc Golf Course,Baileys Harbor,Wisconsin,54202,9,,45.0433589,-87.13577070000002,no,none,WI,54202,790,57862,USA,73243.03797468354,Baileys%20Harbor,Door County,45.0433589,-87.13577070000002,Door County
bald-eagle-disc-golf-course,Bald Eagle Disc Golf Course,Stockholm,Wisconsin,54769,9,,44.483300899999996,-92.2621214,no,none,WI,54769,250,17283,USA,69132.0,Stockholm,Pepin County,44.483300899999996,-92.2621214,Pepin County
golden-eagle-disc-golf-course,Golden Eagle Disc Golf Course,Stockholm,Wisconsin,54769,9,,44.483300899999996,-92.2621214,no,none,WI,54769,250,17283,USA,69132.0,Stockholm,Pepin County,44.483300899999996,-92.2621214,Pepin County
baraboo-lions-disc-golf-course,Baraboo Lions Disc Golf Course,Baraboo,Wisconsin,53913,18,4.0,43.46822120000001,-89.74463349999998,no,none,WI,53913,10900,586968,USA,53850.2752293578,Baraboo,Sauk County,43.46822120000001,-89.74463349999998,Sauk County
big-dog-adventure-park,Big Dog Adventure Park,Wautoma,Wisconsin,54962,9,,44.054845,-89.211323,no,none,WI,54962,600,31473,USA,52455.0,Wautoma,Waushara County,44.054845,-89.211323,Waushara County
big-eau-pleine-county-park,Big Eau Pleine County Park,Mosinee,Wisconsin,54455,18,4.0,44.7714346,-89.8682683,no,none,WI,54455,9400,659600,USA,70170.21276595745,Mosinee,Marathon County,44.7714346,-89.8682683,Marathon County
birds-ruins-disc-golf-course-langer-park,Bird's Ruins Disc Golf Course at Langer Park,Marshall,Wisconsin,53559,19,5.0,43.18206370000001,-89.0762443,no,none,WI,53559,3020,194149,USA,64287.74834437086,Marshall,Dane County,43.18206370000001,-89.0762443,Dane County
marshall-middle-school,Marshall Middle School,Marshall,Wisconsin,53559,18,,43.1647049,-89.07109009999998,no,none,WI,53559,3020,194149,USA,64287.74834437086,Marshall,Dane County,43.1647049,-89.07109009999998,Dane County
black-creek-disc-golf-course,Black Creek Disc Golf Course,Black Creek,Wisconsin,54106,5,2.0,44.4774856,-88.45065679999998,no,none,WI,54106,2190,140188,USA,64012.78538812785,Black%20Creek,Outagamie County,44.4774856,-88.45065679999998,Outagamie County
bluebird-disc-golf-course,Bluebird Disc Golf Course,Plover,Wisconsin,54482,9,2.0,44.5113339,-89.5453965,no,none,WI,54482,4610,373313,USA,80978.95878524947,Plover,Portage County,44.5113339,-89.5453965,Portage County
standing-rocks,Standing Rocks,Stevens Point,Wisconsin,54482,33,4.0,44.43094489999999,-89.401157,no,none,WI,54482,4610,373313,USA,80978.95878524947,Stevens%20Point,Portage County,44.43094489999999,-89.401157,Portage County
yulga,Yulga,Stevens Point,Wisconsin,54482,18,4.0,44.5631797,-89.5383791,no,none,WI,54482,4610,373313,USA,80978.95878524947,Stevens%20Point,Portage County,44.5631797,-89.5383791,Portage County
bluffview-park,Bluffview Park,Sumpter,Wisconsin,53951,9,,43.3637374,-89.7710735,no,none,WI,53951,1180,59237,USA,50200.84745762712,Sumpter,Sauk County,43.3637374,-89.7710735,Sauk County
braem-park,Braem Park,Marshfield,Wisconsin,54449,18,3.0,44.67460420000001,-90.1626428,no,none,WI,54449,13110,929506,USA,70900.53394355452,Marshfield,Wood County,44.67460420000001,-90.1626428,Wood County
brandy-lake-disc-golf-course,Brandy Lake Disc Golf Course,Woodruff,Wisconsin,54568,18,,45.9033844,-89.70110090000001,no,none,WI,54568,2820,158285,USA,56129.43262411348,Woodruff,Vilas County,45.9033844,-89.70110090000001,Vilas County
brickyard,Brickyard,Menomonie,Wisconsin,54751,9,5.0,44.8791651,-91.9439257,no,none,WI,54751,10890,643601,USA,59100.18365472911,Menomonie,Dunn County,44.8791651,-91.9439257,Dunn County
lambs-creek-pioneer-grill,Lambs Creek at Pioneer Grill,Menomonie,Wisconsin,54751,9,4.0,44.969532,-91.8752819,no,none,WI,54751,10890,643601,USA,59100.18365472911,Menomonie,Dunn County,44.969532,-91.8752819,Dunn County
mayo-clinic-health-system-disc-golf-course,Mayo Clinic Health System Disc Golf Course,Menomonie,Wisconsin,54751,18,3.0,44.87861229999999,-91.94033879999999,no,none,WI,54751,10890,643601,USA,59100.18365472911,Menomonie,Dunn County,44.87861229999999,-91.94033879999999,Dunn County
phelan-park,Phelan Park,Menomonie,Wisconsin,54751,9,,44.8623916,-91.91633809999999,no,none,WI,54751,10890,643601,USA,59100.18365472911,Menomonie,Dunn County,44.8623916,-91.91633809999999,Dunn County
stout-disc-golf-club-practice-course,Stout Disc Golf Club Practice Course,Menomonie,Wisconsin,54751,5,,44.8722341,-91.9271426,no,none,WI,54751,10890,643601,USA,59100.18365472911,Menomonie,Dunn County,44.8722341,-91.9271426,Dunn County
wakanda-park,Wakanda Park,Menomonie,Wisconsin,54751,18,4.0,44.8997917,-91.91649770000001,no,none,WI,54751,10890,643601,USA,59100.18365472911,Menomonie,Dunn County,44.8997917,-91.91649770000001,Dunn County
brown-deer-park,Brown Deer Park,Milwaukee,Wisconsin,53209,18,5.0,43.1540027,-87.9506348,no,none,WI,53209,19580,835640,USA,42678.243105209396,Milwaukee,,43.1540027,-87.9506348,nan
cadott-disc-golf-course,Cadott Disc Golf Course,Cadott,Wisconsin,54727,9,5.0,44.940018200000004,-91.1723007,no,none,WI,54727,2370,131331,USA,55413.92405063291,Cadott,Chippewa County,44.940018200000004,-91.1723007,Chippewa County
cameron-high-school,Cameron High School,Cameron,Wisconsin,54822,9,,45.4021275,-91.73758690000001,no,none,WI,54822,2240,134426,USA,60011.60714285714,Cameron,Barron County,45.4021275,-91.73758690000001,Barron County
camp-riversite-disc-golf-course,Camp Riversite Disc Golf Course,Sheboygan Falls,Wisconsin,53085,9,2.0,43.7261258,-87.80276740000002,no,none,WI,53085,6140,393682,USA,64117.58957654724,Sheboygan%20Falls,Sheboygan County,43.7261258,-87.80276740000002,Sheboygan County
falcon-ridge-disc-golf-course,Falcon Ridge Disc Golf Course,Sheboygan Falls,Wisconsin,53085,18,,43.7261258,-87.80276740000002,no,none,WI,53085,6140,393682,USA,64117.58957654724,Sheboygan%20Falls,Sheboygan County,43.7261258,-87.80276740000002,Sheboygan County
capital-springs,Capital Springs,Madison,Wisconsin,53711,18,5.0,43.027315,-89.34278590000002,no,none,WI,53711,25190,2532983,USA,100555.10123064707,Madison,Dane County,43.027315,-89.34278590000002,Dane County
carlin-weld-county-park,Carlin Weld County Park,Palmyra,Wisconsin,53156,9,3.0,42.9069784,-88.544818,no,none,WI,53156,1520,92454,USA,60825.0,Palmyra,Jefferson County,42.9069784,-88.544818,Jefferson County
castle-rock-disc-golf-course,Castle Rock Disc Golf Course,Mauston,Wisconsin,53948,9,,43.7776652,-90.0735088,no,none,WI,53948,3900,192252,USA,49295.38461538462,Mauston,Juneau County,43.7776652,-90.0735088,Juneau County
mile-bluff-disc-golf-course,Mile Bluff Disc Golf Course,Mauston,Wisconsin,53948,6,,43.7776652,-90.0735088,no,none,WI,53948,3900,192252,USA,49295.38461538462,Mauston,Juneau County,43.7776652,-90.0735088,Juneau County
central-park-6,Central Park,Superior,Wisconsin,54880,6,,46.7170342,-92.07333309999999,no,none,WI,54880,14250,746973,USA,52419.15789473683,Superior,Douglas County,46.7170342,-92.07333309999999,Douglas County
mont-du-lac-eagles-peak,Mont du Lac - Eagles Peak,Superior,Wisconsin,54880,24,5.0,46.6545859,-92.2850062,no,none,WI,54880,14250,746973,USA,52419.15789473683,Superior,Douglas County,46.6545859,-92.2850062,Douglas County
mont-du-lac-white-cedar,Mont du Lac - White Cedar,Superior,Wisconsin,54880,19,5.0,46.651616,-92.2843354,no,none,WI,54880,14250,746973,USA,52419.15789473683,Superior,Douglas County,46.651616,-92.2843354,Douglas County
superior-municipal-forest,Superior Municipal Forest,Superior,Wisconsin,54880,9,,46.679546200000004,-92.14079670000001,no,none,WI,54880,14250,746973,USA,52419.15789473683,Superior,Douglas County,46.679546200000004,-92.14079670000001,Douglas County
chetek-high-school-disc-golf-course,Chetek High School Disc Golf Course,Chetek,Wisconsin,54728,18,,45.3127196,-91.6614962,no,none,WI,54728,3020,163490,USA,54135.76158940396,Chetek,Barron County,45.3127196,-91.6614962,Barron County
chilton-disc-golf-course,Chilton Disc Golf Course,Chilton,Wisconsin,53014,9,1.0,44.02904960000001,-88.172439,no,none,WI,53014,3920,254899,USA,65025.25510204082,Chilton,Calumet County,44.02904960000001,-88.172439,Calumet County
christmas-mountain-village-disc-golf-course-0,Christmas Mountain Village Disc Golf Course,Wisconsin Dells,Wisconsin,53965,9,,43.60902539999999,-89.8603439,no,none,WI,53965,6720,348257,USA,51823.95833333333,Wisconsin%20Dells,Sauk County,43.60902539999999,-89.8603439,Sauk County
fawn-creek-winery-dgc,Fawn Creek Winery Disc Golf,Wisconsin Dells,Wisconsin,53965,9,,43.72853320000001,-89.8172634,no,none,WI,53965,6720,348257,USA,51823.95833333333,Wisconsin%20Dells,Adams County,43.72853320000001,-89.8172634,Adams County
cleveland-elementary-school,Cleveland Elementary School,Cleveland,Wisconsin,53015,9,,43.9137153,-87.73198690000002,no,none,WI,53015,1280,79631,USA,62211.71875,Cleveland,Manitowoc County,43.9137153,-87.73198690000002,Manitowoc County
ltc-cleveland,LTC Cleveland,Cleveland,Wisconsin,53015,18,3.0,43.92434179999999,-87.7524912,no,none,WI,53015,1280,79631,USA,62211.71875,Cleveland,Manitowoc County,43.92434179999999,-87.7524912,Manitowoc County
clintonville-high-school,Clintonville High School,Clintonville,Wisconsin,54929,9,,44.6365027,-88.75527840000002,no,none,WI,54929,4200,220051,USA,52393.095238095244,Clintonville,Waupaca County,44.6365027,-88.75527840000002,Waupaca County
jim-simpson-memorial-disc-golf-course,Jim Simpson Memorial Disc Golf Course,Clintonville,Wisconsin,54929,9,,44.6209284,-88.7581113,no,none,WI,54929,4200,220051,USA,52393.095238095244,Clintonville,Waupaca County,44.6209284,-88.7581113,Waupaca County
rexford-elementary-school,Rexford Elementary School,Clintonville,Wisconsin,54929,6,,44.6203397,-88.7639046,no,none,WI,54929,4200,220051,USA,52393.095238095244,Clintonville,Waupaca County,44.6203397,-88.7639046,Waupaca County
coleman-tower-park,Coleman Tower Park,Coleman,Wisconsin,54112,9,,45.067476,-88.037388,no,none,WI,54112,980,55437,USA,56568.36734693878,Coleman,Marinette County,45.067476,-88.037388,Marinette County
collipp-worden-park,Collipp-Worden Park,Portage,Wisconsin,53901,9,,43.55752860000001,-89.4724434,no,none,WI,53901,7310,404274,USA,55304.24076607387,Portage,Columbia County,43.55752860000001,-89.4724434,Columbia County
colyns-disc-golf-course,Colyn's Disc Golf Course,Plainfield,Wisconsin,54966,12,,44.213323700000004,-89.4921438,no,none,WI,54966,980,59545,USA,60760.20408163265,Plainfield,Waushara County,44.213323700000004,-89.4921438,Waushara County
concordia-university-disc-golf-course,Concordia University Disc Golf Course,Mequon,Wisconsin,53097,9,,43.2541994,-87.915531,no,none,WI,53097,2800,549742,USA,196336.42857142846,Mequon,Ozaukee County,43.2541994,-87.915531,Ozaukee County
conference-point-center,Conference Point Center,Williams Bay,Wisconsin,53190,9,,42.565604,-88.543399,no,none,WI,53190,6440,378864,USA,58829.81366459628,Williams%20Bay,Walworth County,42.565604,-88.543399,Walworth County
lakeview-elementary-school,Lakeview Elementary School,Whitewater,Wisconsin,53190,7,,42.7575454,-88.71170040000001,no,none,WI,53190,6440,378864,USA,58829.81366459628,Whitewater,Walworth County,42.7575454,-88.71170040000001,Walworth County
uw-whitewater-hoffman-field,UW Whitewater-Hoffman Field,Whitewater,Wisconsin,53190,18,2.0,42.8416843,-88.74276280000002,no,none,WI,53190,6440,378864,USA,58829.81366459628,Whitewater,Walworth County,42.8416843,-88.74276280000002,Walworth County
welcome-travelers-park,Welcome Travelers County Park,Whitewater,Wisconsin,53190,4,,42.8565675,-88.7178228,no,none,WI,53190,6440,378864,USA,58829.81366459628,Whitewater,Jefferson County,42.8565675,-88.7178228,Jefferson County
corona-lime-disc-golf-course,Corona and Lime Disc Golf Course,Madison,Wisconsin,53704,9,,43.143814299999995,-89.3511495,no,none,WI,53704,25240,1779998,USA,70522.9001584786,Madison,Dane County,43.143814299999995,-89.3511495,Dane County
johnson-park-3,Johnson Park,Maple Bluff,Wisconsin,53704,6,,43.10458670000001,-89.3660728,no,none,WI,53704,25240,1779998,USA,70522.9001584786,Maple%20Bluff,Dane County,43.10458670000001,-89.3660728,Dane County
crivitz-disc-golf-course,Crivitz Disc Golf Course,Crivitz,Wisconsin,54114,9,,45.244526,-88.083798,no,none,WI,54114,2720,150080,USA,55176.470588235294,Crivitz,Marinette County,45.244526,-88.083798,Marinette County
crystal-lake-park,Crystal Lake Park,Beaver Dam,Wisconsin,53916,18,3.0,43.4570381,-88.8034854,no,none,WI,53916,11730,654936,USA,55834.27109974425,Beaver%20Dam,Dodge County,43.4570381,-88.8034854,Dodge County
cumberland-high-school,Cumberland High School,Cumberland,Wisconsin,54829,7,,45.5291658,-92.02978370000001,no,none,WI,54829,2630,158161,USA,60137.262357414445,Cumberland,Barron County,45.5291658,-92.02978370000001,Barron County
dawgwood-ditch,Dawgwood Ditch,Kewaskum,Wisconsin,53040,21,,43.5504293,-88.2043631,no,none,WI,53040,4210,291168,USA,69161.04513064133,Kewaskum,Fond du Lac County,43.5504293,-88.2043631,Fond du Lac County
dean-health-practice-area,Dean Health Practice Area,Madison,Wisconsin,53717,5,,43.0770825,-89.51973129999998,no,none,WI,53717,6920,710174,USA,102626.30057803467,Madison,Dane County,43.0770825,-89.51973129999998,Dane County
deerfield-community-park,Deerfield Community Park,Deerfield,Wisconsin,53531,9,,43.0534597,-89.0706731,no,none,WI,53531,2300,185328,USA,80577.39130434782,Deerfield,Dane County,43.0534597,-89.0706731,Dane County
delavan-darien-high-school-disc-golf-course,Delavan-Darien High School Disc Golf Course,Delavan,Wisconsin,53115,9,,42.6316553,-88.6610244,no,none,WI,53115,7910,428638,USA,54189.380530973445,Delavan,Walworth County,42.6316553,-88.6610244,Walworth County
phoenix-disc-golf-course-wi-school-deaf,Phoenix Disc Golf Course at WI School for the Deaf,Delavan,Wisconsin,53115,18,,42.633941799999995,-88.6574541,no,none,WI,53115,7910,428638,USA,54189.380530973445,Delavan,Walworth County,42.633941799999995,-88.6574541,Walworth County
