id,name,city,state,zip,holeCount,rating,latitude,longitude,Modified,Comments
oak-plantation-campground,Oak Plantation Campground,"Charleston ",South Carolina,29455,9,,32.8053973,-80.1079095,no,none
odell-weeks-park,Odell Weeks Park,"Aiken ",South Carolina,29803,9,2,33.5279218,-81.7207122,no,none
owens-field-park,Owens Field Park,"Columbia ",South Carolina,29201,21,3,33.9765188,-80.998402,no,none
park-circle-disc-golf-course,Park Circle Disc Golf Course,"North Charleston ",South Carolina,29405,19,3,32.8826562,-79.9839603,no,none
perry-memorial-park,Perry Memorial Park,"Aiken ",South Carolina,29801,9,1,33.5624995,-81.7082629,no,none
pim-farms-0,Pim Farms,"Darlington ",South Carolina,29540,18,,34.4057836,-79.9084435,no,none
pisgah-park,Pisgah Park Disc Golf Course,"Lexington ",South Carolina,29072,18,,33.9604722,-81.2966559,no,none
rawlinson-road-middle-school,Rawlinson Road Middle School,"Rock Hill ",South Carolina,29732,12,,34.9515124,-81.0874969,no,none
red-bank-elementary,Red Bank Elementary,"Lexington ",South Carolina,29073,9,,33.9388945,-81.2283615,no,none
riverview-park-1,Riverview Park,"North Augusta ",South Carolina,29841,18,3,33.4988309,-81.9864038,no,none
sadlers-creek-state-park,Sadlers Creek State Park,"Anderson ",South Carolina,29626,9,,34.4236291,-82.8248548,no,none
seneca-championship-course-gold-course,Seneca Championship Course at Shaver Rec Center,"Seneca ",South Carolina,29678,18,,34.6789842,-82.9655299,no,none
sertoma-field,Sertoma Field,"Walhalla ",South Carolina,29691,18,4,34.7763168,-83.0571717,no,none
seven-oaks-disc-golf-course-0,Seven Oaks Disc Golf Course,"Columbia ",South Carolina,29210,9,,34.0509496,-81.1528543,no,none
sawee-outpost-disc-golf,Sewee Outpost Disc Golf,"Awendaw ",South Carolina,29429,18,,32.9290008,-79.7128601,no,none
shaver-recreation-center,Shaver Recreation Center - Original,"Seneca ",South Carolina,29678,18,3,34.6789842,-82.9655299,no,none
shaw-air-force-base,Shaw Air Force Base,"Shaw AFB ",South Carolina,29152,9,,33.9684638,-80.4875869,no,none
sherwood-forest-park,Sherwood Forest Park,"Conway ",South Carolina,29526,9,,33.8543091,-79.0504526,no,none
shoally-creek-va-du-mar-mcmillan-park,Shoally Creek at Va-Du-Mar McMillan Park,"Boiling Springs ",South Carolina,29316,18,5,35.059062,-81.9702328,no,none
simpsonville-city-park,Simpsonville City Park,"Simpsonville ",South Carolina,29681,9,3,34.7390215,-82.2506011,no,none
socastee-recreation-park,Socastee Recreation Park,"Myrtle Beach ",South Carolina,29588,19,5,33.6685474,-79.0334524,no,none
south-east-park,South East Park,"Columbia ",South Carolina,29209,18,4,33.961947,-80.932447,no,none
south-pointe-high-school,South Pointe High School,"Rock Hill ",South Carolina,29730,11,,34.8883127,-81.060356,no,none
splinter-city-dgc,Splinter City Disc Golf Course,"Myrtle Beach ",South Carolina,29577,18,,33.6589073,-78.9295559,no,none
spring-grove-plantation,Spring Grove Plantation,"Moncks Corner ",South Carolina,29461,9,,33.0741716,-80.0180465,no,none
springdale-elementary-school,Springdale Elementary School,"Springdale ",South Carolina,29170,9,,33.9652082,-81.1217419,no,none
springfield-elementary,Springfield Elementary,"Fort Mill ",South Carolina,29715,9,,35.0532975,-80.9303924,no,none
stoney-hill,Stoney Hill,"Newberry ",South Carolina,29108,32,4,34.1670956,-81.5769237,no,none
firecracker-fountain-inn-elementary,The Firecracker at Fountain Inn Elementary,"Fountain Inn ",South Carolina,29644,9,,34.6922872,-82.2110756,no,none
hilton-head-disc-golf,The First Tee of the Lowcountry Disc Golf Course,"Hilton Head Island ",South Carolina,29928,9,,32.2254985,-80.7432116,no,none
moo-timken-community-center,The Moo at Timken Community Center,"Cowpens ",South Carolina,29330,18,,35.0214567,-81.8091667,no,none
pipeline,The Pipeline,"Spartanburg ",South Carolina,29306,18,4,34.9008502,-81.9157734,no,none
sarge-sergeant-jasper-park,The Sarge at Sergeant Jasper Park,"Hardeeville ",South Carolina,29927,20,3,32.3271314,-81.0479343,no,none
trails-disc-golf-course,The Trails Disc Golf Course,"Anderson ",South Carolina,29625,18,3,34.5376886,-82.6799022,no,none
timmons-park,Timmons Park,"Greenville ",South Carolina,29602,18,3,34.8643065,-82.373145,no,none
tirzah-arp-church-disc-golf-course,Tirzah ARP Church Disc Golf Course,"York ",South Carolina,29745,9,3,34.9981538,-81.1141343,no,none
trophy-lakes,Trophy Lakes,"Charleston (Johns Island) ",South Carolina,29455,18,3,32.739639,-80.0571195,no,none
tupelo-bay-disc-golf-course,Tupelo Bay Disc Golf Course,"Garden City ",South Carolina,29576,9,,33.6021032,-78.996084,no,none
tyger-river-park,Tyger River Park,"Duncan ",South Carolina,29334,18,4,34.8710079,-82.1037268,no,none
upward-sports,Upward Sports,"Spartanburg ",South Carolina,29301,9,,34.9438887,-82.0591953,no,none
usc-aiken,USC Aiken,"Aiken ",South Carolina,29801,9,2,33.5733297,-81.7659598,no,none
usc-upstate,USC Upstate,"Spartanburg ",South Carolina,29303,18,4,34.9996102,-81.9711555,no,none
waccamaw-river-park,Waccamaw River Park,"Conway ",South Carolina,29526,9,,33.8327257,-79.0293137,no,none
wannamaker-county-park,Wannamaker County Park,"North Charleston ",South Carolina,29406,9,,32.9771948,-80.0541909,no,none
stables-park-disc-golf-course,Warrior Run Disc Golf at Stables Park,"Pawleys Island ",South Carolina,29585,9,4,33.4673091,-79.1218282,no,none
white-oak,White Oak,"Winnsboro ",South Carolina,29180,9,,34.3807012,-81.0864776,no,none
williston-pond-disc-golf-course,Williston Pond Disc Golf Course,"Williston ",South Carolina,29853,9,4,33.391396,-81.418048,no,none
winthrop-univ-rec-area,Winthrop University Rec. Area,"Rock Hill ",South Carolina,29730,18,5,34.9380975,-81.031426,no,none
wofford-college,Wofford College,"Spartanburg ",South Carolina,29303,9,4,34.9611666,-81.934566,no,none
woodruff-leisure-center-dgc,Woodruff Leisure Center Disc Golf Course,"Woodruff ",South Carolina,29388,18,5,34.7452735,-82.0114822,no,none
woodward-park,Woodward Park,"Camden ",South Carolina,29020,18,2,34.2500881,-80.6267946,no,none
york-middle-school,York Middle School,"York ",South Carolina,29745,20,,34.9677352,-81.2388036,no,none
york-preparatory-academy,York Preparatory Academy,"Rock Hill ",South Carolina,29732,5,,34.9363059,-81.1131057,no,none
angostura-disc-golf-course,Angostura Disc Golf Course,"Hot Springs ",South Dakota,57747,9,,43.424134,-103.502071,no,none
arlington-city-park,Arlington City Park,"Arlington ",South Dakota,57212,10,,44.3655901,-97.1347369,no,none
armour-city-park,Armour City Park,"Armour ",South Dakota,57313,9,,43.3168944,-98.3465678,no,none
baltic-heights-disc-golf,Baltic Heights Disc Golf,"Baltic ",South Dakota,57003,9,,43.7633663,-96.7307846,no,none
barstow-park-disc-golf,Barstow Park Disc Golf,"Vermillion ",South Dakota,57069,9,,42.7855981,-96.9417133,no,none
baughman-belatti-park-disc-golf-course,Baughman-Belatti Park Disc Golf Course,"Madison ",South Dakota,57042,9,,44.0059521,-97.0961165,no,none
big-sioux-disc-golf-course,Big Sioux State Rec Area Disc Golf Course,"Brandon ",South Dakota,57005,18,2,43.5745509,-96.5963458,no,none
black-hills-state-university,Black Hills State University,"Spearfish ",South Dakota,57799,20,,44.4993591,-103.8722763,no,none
bruce-disc-golf-course,Bruce Disc Golf Course,"Bruce ",South Dakota,57220,9,,44.4382336,-96.8919481,no,none
buffalo-ridge-resort-disc-golf-course,Buffalo Ridge Resort Disc Golf Course,"Gary ",South Dakota,57237,9,,44.7956123,-96.4553527,no,none
center-nation-disc-golf,Center of the Nation Disc Golf,"Belle Fourche ",South Dakota,57717,18,4,44.6751291,-103.8545571,no,none
chautauqua-park-disc-golf-course,Chautauqua Park Disc Golf Course,"Canton ",South Dakota,57013,9,,43.9802512,-97.0600596,no,none
cottonwood-park-disc-golf-course,Cottonwood Park Disc Golf Course,"Yankton ",South Dakota,57078,9,,42.8888296,-97.3894965,no,none
crystal-park-dgc,Crystal Park Disc Golf Course,"Miller ",South Dakota,57362,9,,44.5234784,-98.9919515,no,none
dimock-city-park,Dimock City Park,"Dimock ",South Dakota,57331,9,,43.4741517,-97.9856277,no,none
douglas-schools-disc-golf-aboretum,Douglas Schools Disc Golf Aboretum,"Box Elder ",South Dakota,57719,9,,44.1346263,-103.0656283,no,none
dry-run-creek-disc-golf-course,Dry Run Creek Disc Golf Course,"Mitchell ",South Dakota,57301,18,3,43.7057608,-98.0189134,no,none
elk-run-disc-golf-course,Elk Run Disc Golf Course,"Elk Point ",South Dakota,57025,18,,42.6781524,-96.6739214,no,none
ellsworth-afb-disc-golf-course,Ellsworth AFB Disc Golf Course,"Ellsworth Air Force Base ",South Dakota,57706,18,,44.140562,-103.078985,no,none
estelline-city-park,Estelline City Park,"Estelline ",South Dakota,57234,9,,44.5725201,-96.9020949,no,none
fantle-memorial-park,Fantle Memorial Park,"Yankton ",South Dakota,57078,18,3,42.8888296,-97.3894965,no,none
gavins-point-disc-golf-course,Gavins Point Disc Golf Course at Lewis and Clark State Rec. Area,"Yankton ",South Dakota,57078,18,4,42.867731,-97.5217225,no,none
george-s-mickelson-middle-school,George S Mickelson Middle School,"Brookings ",South Dakota,57006,9,,44.293396,-96.7761512,no,none
gregory-city-park,Gregory City Park,"Gregory ",South Dakota,57533,9,,43.2396301,-99.4335664,no,none
hart-ranch,Hart Ranch Camping Resort,"Rapid City ",South Dakota,57702,9,,43.9617139,-103.2134737,no,none
hartford-beach-disc-golf-course,Hartford Beach Disc Golf Course,"Milbank ",South Dakota,57252,9,,45.3994352,-96.6728973,no,none
iron-nation-south,Iron Nation South,"Lower Brule ",South Dakota,57548,9,,44.0748794,-99.5800809,no,none
jackson-crossing-disc-golf,Jackson Crossing Disc Golf,"Watertown ",South Dakota,57201,9,,44.911477,-97.1264535,no,none
jackson-park,Jackson Park,"Rapid City ",South Dakota,57702,18,4,44.0687949,-103.2680548,no,none
kiwanis-woodlot-park,Kiwanis Woodlot Park,"Mitchell ",South Dakota,57301,9,,43.7333749,-98.0307093,no,none
labolt-park-disc-golf-course,LaBolt Park Disc Golf Course,"LaBolt ",South Dakota,57246,9,3,45.2085157,-96.6347436,no,none
lacroix-disc-golf-course,Lacroix Disc Golf Course,"Rapid City ",South Dakota,57701,12,,44.0463242,-103.1986949,no,none
lacroix-disc-golf-course-0,Lacroix Disc Golf Course,"Rapid City ",South Dakota,57701,12,,44.0463242,-103.1986949,no,none
lake-herman-disc-golf-course,Lake Herman State Park Disc Golf Course,"Madison ",South Dakota,57042,9,,43.991709,-97.165109,no,none
lake-louise-rec-area-disc-golf-course,Lake Louise Rec Area Disc Golf Course,"Miller ",South Dakota,57362,9,,44.6200199,-99.1404855,no,none
lake-poinsett-disc-golf-course,Lake Poinsett State Rec. Area Disc Golf Course,"Arlington ",South Dakota,57212,9,,44.5342706,-97.0842681,no,none
lake-preston-park,Lake Preston Park,"Lake Preston ",South Dakota,57249,9,,44.3597031,-97.3702011,no,none
larson-park,Larson Park,"Brookings ",South Dakota,57006,20,2,44.3044427,-96.7651249,no,none
left-tailrace-disc-golf-course,Left Tailrace Disc Golf Course,"Fort Thompson ",South Dakota,57339,9,,44.0410281,-99.4408324,no,none
melgaard-park,Melgaard Park,"Aberdeen ",South Dakota,57401,9,,45.4470498,-98.4777211,no,none
memorial-park-6,Memorial Park,"Huron ",South Dakota,57350,9,,44.367863,-98.1953276,no,none
oahe-downstream-powerhouse,Oahe Downstream Powerhouse,"Fort Pierre ",South Dakota,57532,18,4,44.4381759,-100.3890818,no,none
oakwood-lakes-state-park-disc-golf-course,Oakwood Lakes State Park Disc Golf Course,"Bruce ",South Dakota,57220,9,3,44.4560958,-96.9977321,no,none
omaha-park-disc-golf-course,Omaha Park Disc Golf Course,"Rapid City ",South Dakota,57702,9,,44.0704752,-103.2670693,no,none
pageant-hill,Pageant Hill,"Custer ",South Dakota,57730,18,4,43.7636426,-103.5918746,no,none
pierson-ranch-disc-golf-course,Pierson Ranch State Rec. Area Disc Golf Course,"Yankton ",South Dakota,57078,9,3,42.8731891,-97.4854752,no,none
pioneer-park-2,Pioneer Park,"Brandon ",South Dakota,57005,9,,43.5972304,-96.5643266,no,none
pollock-sports-complex,Pollock Sports Complex,"Pollock ",South Dakota,57648,9,,45.9013832,-100.2884568,no,none
presentation-college-disc-golf-course,Presentation College Disc Golf Course,"Aberdeen ",South Dakota,57401,9,,45.4831267,-98.4909356,no,none
presho-disc-golf-course,Presho Disc Golf Course,"Presho ",South Dakota,57568,9,,43.9056926,-100.0603849,no,none
pribyl-park-dgc,Pribyl Park Disc Golf Course," Milbank ",South Dakota,57252,9,,45.2085157,-96.6347436,no,none
randall-creek-disc-golf-course,Randall Creek Disc Golf Course,"Pickstown ",South Dakota,57367,9,,43.0516447,-98.5539886,no,none
redfield-city-park,Redfield City Park,"Redfield  ",South Dakota,57469,9,,44.8800152,-98.5230467,no,none
richmond-lake,Richmond Lake State Rec. Area,"Aberdeen ",South Dakota,57401,18,3,45.540302,-98.6165641,no,none
river-run-hideout,River Run Hideout,"Yankton ",South Dakota,57078,18,,42.8681806,-97.3917551,no,none
riverfront-disc-golf-course,Riverfront Disc Golf Course,"Mobridge ",South Dakota,57601,18,,45.5413862,-100.4494752,no,none
riverside-park-disc-golf-course-4,Riverside Park Disc Golf Course,"Yankton ",South Dakota,57078,9,,42.8665786,-97.3876411,no,none
roy-lake-disc-golf-course,Roy Lake Disc Golf Course,"Lake City ",South Dakota,57247,9,,45.7096731,-97.4485701,no,none
screamin-eagle-disc-golf-course,Screamin' Eagle Disc Golf Course,"Irene ",South Dakota,57037,9,,43.0834535,-97.1570149,no,none
sdsu-disc-golf-course,SDSU Disc Golf Course,"Brookings ",South Dakota,57006,9,,44.3181123,-96.774053,no,none
south-park-1,South Park,"Platte ",South Dakota,57369,9,,43.3810445,-98.8433065,no,none
southeast-tech-disc-golf-course,Southeast Tech Disc Golf Course,"Sioux Falls ",South Dakota,57107,9,,43.5704512,-96.7794356,no,none
spearfish-canyon-disc-golf-course,Spearfish Canyon Disc Golf Course,"Spearfish ",South Dakota,57783,27,4,44.4747089,-103.8511942,no,none
spencer-park-0,Spencer Park,"Sioux Falls ",South Dakota,57105,9,,43.5117168,-96.7179595,no,none
steamboat-park,Steamboat Park,"Pierre ",South Dakota,57501,18,3,44.3696804,-100.3641762,no,none
sturgis-disc-golf-course,Sturgis Disc Golf Course,"Sturgis ",South Dakota,57785,9,,44.3953966,-103.5864491,no,none
tomar-park,Tomar Park,"Sioux Falls ",South Dakota,57104,9,,43.5090793,-96.7258318,no,none
tornado-alley-disc-golf-course,Tornado Alley Disc Golf Course,"Centerville ",South Dakota,57014,9,,43.119816,-96.9551356,no,none
turtle-creek-disc-golf-course,Turtle Creek Disc Golf Course,"Hartford ",South Dakota,57033,9,,43.6204799,-96.9414143,no,none
tuthill-park,Tuthill Park,"Sioux Falls ",South Dakota,57103,18,3,43.5131455,-96.7089317,no,none
tyndall-city-park-disc-golf-course,Tyndall City Park Disc Golf Course,"Tyndall ",South Dakota,57066,9,,42.9933296,-97.8628464,no,none
volga-city-park-disc-golf-course,Volga City Park Disc Golf Course,"Volga ",South Dakota,57071,9,,44.323058,-96.929398,no,none
wagner-disc-golf-course,Wagner Disc Golf Course,"Wagner ",South Dakota,57380,9,,43.0806807,-98.3127508,no,none
watchdog-disc-golf-course,Watchdog Disc Golf Course,"Beresford ",South Dakota,57004,9,,43.119816,-96.9551356,no,none
watertown-slumberland-disc-golf-course,Watertown Slumberland Disc Golf Course,"Watertown ",South Dakota,57201,18,,44.911477,-97.1264535,no,none
winner-disc-golf-course,Winner Disc Golf Course,"Winner ",South Dakota,57580,6,,43.3737472,-99.8681533,no,none
worthing-disc-golf-course,Worthing Disc Golf Course,"Worthing ",South Dakota,57077,9,,43.5090793,-96.7258318,no,none
arlington-sports-plex," S.Y. Wilson Arlington Sports Complex","Arlington ",Tennessee,38002,18,,35.2769212,-89.684559,no,none
9-top-pumpkin-patch,9 On Top at the Pumpkin Patch,"Signal Mountain ",Tennessee,37377,9,,35.1535167,-85.3182462,no,none
admiral-farragut-park,Admiral Farragut Park,"Knoxville ",Tennessee,37922,9,3,35.8529955,-84.0875416,no,none
airport-park-disc-golf-course,Airport Park Disc Golf Course,"Clarksville ",Tennessee,37042,9,2,36.6269624,-87.4206574,no,none
american-legion-disc-golf-course,American Legion Disc Golf Course - Post 13,"Maryvile ",Tennessee,37803,9,,35.7530403,-83.9265899,no,none
arrow-lake-foundation-disc-golf-course,Arrow Lake Foundation Disc Golf Course,"Mt Pleasant ",Tennessee,38474,9,,35.4984648,-87.1840819,no,none
athens-regional-park-disc-golf-course,Athens Regional Park Disc Golf Course,"Athens ",Tennessee,37303,18,3,35.4568449,-84.6407942,no,none
baggenstoss-farms,Baggenstoss Farms,"Tracy City ",Tennessee,37387,9,,35.3032801,-85.7708188,no,none
barfield-crescent-park,Barfield Crescent Park,"Murfreesboro ",Tennessee,37130,18,3,35.7864378,-86.4161243,no,none
big-cypress-tree-dgc,Big Cypress Tree Disc Golf,"Greenfield ",Tennessee,38230,12,,36.2023487,-88.889877,no,none
borden-park,Borden Park - Eagle's Nest Rotary Disc Golf Course,"Kingsport ",Tennessee,37664,18,3,36.5332771,-82.5409038,no,none
broken-still,Broken Still,"Lyles ",Tennessee,37098,20,,35.9254302,-87.334433,no,none
bud-hill-original,Bud Hill - Original,"Memphis ",Tennessee,38127,18,,35.232408,-90.06292,no,none
bud-hill-ridge,Bud Hill - Ridge,"Memphis ",Tennessee,38127,18,,35.232408,-90.06292,no,none
burde-ridge,Burde Ridge,"Woodbury ",Tennessee,37190,22,5,35.855932,-86.0362339,no,none
burns-park,Burns Park,"Kingston Springs ",Tennessee,37082,9,4,36.1021684,-87.108407,no,none
camp-jordan-disc-golf-course,Camp Jordan Disc Golf Course,"East Ridge ",Tennessee,37412,19,4,34.9994326,-85.2010416,no,none
cane-creek-park,Cane Creek Park,"Cookeville ",Tennessee,38501,18,5,36.1630711,-85.5381855,no,none
cane-ridge-short-course,Cane Ridge - Short Course,"Antioch ",Tennessee,37013,18,,35.9911446,-86.6230693,no,none
cane-ridge-advanced-disc-golf-course,Cane Ridge Advanced Disc Golf Course,"Antioch ",Tennessee,37013,18,4,35.9911446,-86.6230693,no,none
carson-newman-college-disc-golf-course,Carson-Newman College Disc Golf Course,"Jefferson City ",Tennessee,37760,9,2,36.122362,-83.490358,no,none
carver-rec-center-disc-golf-course,Carver Rec Center Disc Golf Course,"Chattanooga ",Tennessee,37404,9,3,35.043735,-85.270879,no,none
cedar-hill-park,Cedar Hill Park,"Nashville ",Tennessee,37115,21,4,36.2717729,-86.7481271,no,none
cedars-lebanon-state-park,Cedars of Lebanon State Park,"Lebanon ",Tennessee,37087,20,3,36.0831487,-86.3191532,no,none
central-united-methodist-church,Central United Methodist Church,"Lenoir City ",Tennessee,37771,9,,35.8378818,-84.2922722,no,none
chambliss-childrens-disc-golf-course,Chambliss Children's Disc Golf Course,"Chattanooga ",Tennessee,37411,9,,35.028504,-85.24288,no,none
cherokee-park-disc-golf-course,Cherokee Park Disc Golf Course,"Morristown ",Tennessee,37814,18,,36.2591634,-83.2762813,no,none
church-hill-disc-golf-course,Church On The Hill Disc Golf Course,"Algood ",Tennessee,38506,9,,36.205129,-85.4563328,no,none
columbia-state-disc-golf-course,Columbia State Disc Golf Course,"Columbia ",Tennessee,38401,9,,35.6163784,-87.0998008,no,none
common-ground-disc-golf-course,Common Ground Disc Golf Course,"Murfreesboro ",Tennessee,37128,9,,35.781309,-86.4132998,no,none
cottonwood-disc-golf-course,Cottonwood Disc Golf Course,"Franklin ",Tennessee,37069,9,,35.9756374,-86.9059938,no,none
crockett-park,Crockett Park,"Brentwood ",Tennessee,37027,18,3,35.982029,-86.7714225,no,none
crump-city-park,Crump City Park,"Crump ",Tennessee,38327,18,,35.2219009,-88.3220138,no,none
dallas-island-dgc,Dallas Island Disc Golf Course,"Hixson ",Tennessee,37343,18,,35.1888234,-85.1357355,no,none
dandridge-school-disc-golf,Dandridge School Disc Golf,"Dandridge ",Tennessee,37725,9,3,36.0317433,-83.4271124,no,none
decatur-city-park,Decatur City Park,"Decatur ",Tennessee,37322,9,3,35.518468,-84.7859858,no,none
dickson-disc-golf-course,Dickson Disc Golf Course,"Dickson ",Tennessee,37055,18,4,36.0944473,-87.4113718,no,none
doe-river-gorge-disc-golf-course,Doe River Gorge Disc Golf Course,"Hampton ",Tennessee,37658,9,,36.267194,-82.173385,no,none
don-davidson-disc-golf-course,Don Davidson Disc Golf Course,"Fayetteville ",Tennessee,37334,9,,35.1494555,-86.5969531,no,none
east-brainerd-church-christ,East Brainerd Church of Christ,"Chattanooga ",Tennessee,37421,10,3,35.0114947,-85.1540938,no,none
east-tennessee-state-university-disc-golf-course,East Tennessee State University Disc Golf Course,"Johnson City ",Tennessee,37604,9,4,36.298575,-82.2906752,no,none
edmund-orgil,Edmund Orgil,"Millington ",Tennessee,38053,20,,35.375312,-89.8352852,no,none
eiffel-tower-park,Eiffel Tower Park,"Paris ",Tennessee,38242,18,2,36.2869628,-88.301529,no,none
ethan-page-park-disc-golf-course,Ethan Page Park Disc Golf Course,"Mt. Juliet ",Tennessee,37122,18,,36.2004451,-86.5057844,no,none
fairfield-disc-golf-course,Fairfield Disc Golf Course,"Centerville ",Tennessee,37033,9,,36.0938423,-87.4140823,no,none
fellowship-bible-church-disc-golf-course,Fellowship Bible Church Disc Golf Course,"Brentwood ",Tennessee,37027,9,3,35.9943813,-86.8074014,no,none
gene-record-park,Gene Record Park,"Henderson ",Tennessee,38340,9,,35.4480398,-88.6576372,no,none
grace-park-disc-golf-course,Grace Park Disc Golf Course,"White House ",Tennessee,37188,9,,36.4750657,-86.6664445,no,none
grove-creek-run-graham-park,Grove Creek Run at Graham Park,"Union City ",Tennessee,38261,18,,36.4203268,-89.0286862,no,none
h-v-griffin-park,H. V. Griffin Park,"Shelbyville ",Tennessee,37160,18,3,35.5032135,-86.4408714,no,none
harmon-hills,Harmon Hills,"Fall Branch ",Tennessee,37656,27,4,36.3514736,-82.647927,no,none
harrison-road-disc-golf,Harrison Road Disc Golf,"Martin ",Tennessee,38237,18,4,36.3425793,-88.8519877,no,none
henry-horton-state-park,Henry Horton State Park,"Chapel Hill ",Tennessee,37091,18,3,35.5879705,-86.6993867,no,none
hop-springs-beer-park,Hop Springs Beer Park,"Murfreesboro ",Tennessee,37127,18,,35.8234954,-86.2657782,no,none
huggins-park,Huggins Park,"Gleason ",Tennessee,38229,9,,36.213426,-88.6171985,no,none
inskip-pool-youth-disc-golf-course,Inskip Pool Youth Disc Golf Course,"Knoxville ",Tennessee,37918,9,3,36.0082155,-83.9527724,no,none
john-knox-center-disc-golf-course,John Knox Center Disc Golf Course,"Ten Mile ",Tennessee,37880,9,,35.7823257,-84.6539535,no,none
johnson-road-park,Johnson Road Park,"Germantown ",Tennessee,38139,18,4,35.0691933,-89.7458709,no,none
johnson-university-disc-golf-course,Johnson University Disc Golf Course,"Knoxville ",Tennessee,37998,9,,35.936694,-83.749959,no,none
johnston-woods-retreat,Johnston Woods Retreat,"McDonald ",Tennessee,37353,9,,35.1339629,-84.9441108,no,none
jones-family-bark-park-mini-disc-golf,Jones Family Bark Park Mini Disc Golf,"Mount Juliet ",Tennessee,37122,9,,36.1928312,-86.5154196,no,none
king-college,King University,"Bristol ",Tennessee,37620,9,3,36.5869972,-82.1594512,no,none
kiwanis-disc-golf-persimmon-ridge-park,Kiwanis Disc Golf at Persimmon Ridge Park,"Jonesborough ",Tennessee,37659,18,3,36.2887145,-82.5020077,no,none
lake-benson-disc-golf-course,Lake Benson Disc Golf Course,"Bon Aqua ",Tennessee,37025,9,,35.9376316,-87.2727867,no,none
lakeview-indian-creek-camp,Lakeview at Indian Creek Camp,"Liberty ",Tennessee,37095,18,4,36.04789,-85.8573898,no,none
laurel-run,Laurel Run,"Church Hill ",Tennessee,37642,9,,36.497877,-82.6818237,no,none
lewisburg-disc-golf-course,Lewisburg Disc Golf Course,"Lewisburg ",Tennessee,37091,18,,35.4412629,-86.7545934,no,none
lexington-disc-golf-course,Lexington Disc Golf Course,"Lexington ",Tennessee,38351,9,,35.6361541,-88.3520278,no,none
liberty-park-0,Liberty Park,"Franklin ",Tennessee,37067,10,3,35.9296185,-86.8000173,no,none
lincoln-memorial-university,Lincoln Memorial University,"Harrogate ",Tennessee,37752,3,,36.576972,-83.6607601,no,none
loretto-disc-golf-park,Loretto Disc Golf Park,"Loretto ",Tennessee,38469,18,5,35.0827147,-87.4280523,no,none
loudon-disc-golf-park,Loudon Municipal Park,"Loudon ",Tennessee,37774,18,2,35.7303058,-84.3770089,no,none
maryville-college-woods,Maryville College Woods,"Maryville ",Tennessee,37804,9,,35.7514166,-83.9641634,no,none
mckenzie-city-park-disc-golf-course,McKenzie City Park Disc Golf Course,"McKenzie ",Tennessee,38201,18,,36.1501318,-88.5180769,no,none
mcneil-park-disc-golf-course,McNeil Park Disc Golf Course,"Paris ",Tennessee,38242,9,4,36.2960548,-88.3469467,no,none
meeman-shelby-state-park,Meeman-Shelby State Park,"Millington/Memphis ",Tennessee,38053,36,4,35.333476,-90.059806,no,none
milan-disc-golf-course,Milan Disc Golf Course,"Milan ",Tennessee,38358,18,5,35.9321022,-88.7281417,no,none
milligan-college-dgc,Milligan College Disc Golf Course,"Johnson City ",Tennessee,37682,9,3,36.3011675,-82.2910856,no,none
mills-park-disc-golf-course,Mills Park Disc Golf Course,"Gatlinburg ",Tennessee,37738,9,3,35.7396332,-83.4475934,no,none
morningside-park,Morningside Park,"Knoxville ",Tennessee,37915,18,4,35.9688996,-83.9041104,no,none
morristown-kiwanis-disc-golf-course,Morristown Kiwanis Disc Golf Course at Wayne Hansard Park,"Morristown ",Tennessee,37813,18,4,36.1656039,-83.3790988,no,none
mundy-park-0,Mundy Park,"Mt Juliet ",Tennessee,37122,9,2,36.173502,-86.4800383,no,none
muse-park,Muse Park,"Jackson ",Tennessee,38301,18,,35.6487811,-88.8082896,no,none
nancy-lane-park,Nancy Lane Park,"Atoka ",Tennessee,38058,18,,35.4387624,-89.7820576,no,none
naval-hill-disc-golf-course,Naval Hill Disc Golf Course,"Nashville ",Tennessee,37206,19,2,36.1707586,-86.7347258,no,none
newport-park,Newport Park,"Newport ",Tennessee,37821,9,,35.9789808,-83.1863982,no,none
ogg-wood,Oggwood Private Disc Golf Course,"Cedar Hill ",Tennessee,37032,18,5,36.566256,-86.934582,no,none
orc-disc-golf-course,ORC Disc Golf Course,"Ocoee ",Tennessee,37361,9,,35.1222972,-84.7188272,no,none
panther-creek-state-park-dgc,Panther Creek State Park Disc Golf Course,"Morristown ",Tennessee,37814,18,5,36.2133504,-83.4068471,no,none
paris-landing-koa,Paris Landing KOA Campground,"Buchanan ",Tennessee,38222,9,,36.4139207,-88.1318496,no,none
pellissippi-state-community-college,Pellissippi State Community College,"Knoxville ",Tennessee,37932,9,,35.9476203,-84.1670989,no,none
pepper-branch-park,Pepper Branch Park,"McMinnville ",Tennessee,37110,9,4,35.673312,-85.7778178,no,none
pickwick-landing-disc-golf-course,Pickwick Landing Disc Golf Course,"Counce ",Tennessee,38326,9,,35.0511295,-88.2439641,no,none
pickwick-plantation,Pickwick Plantation,"Pickwick Landing Dam ",Tennessee,38326,18,4,35.0067024,-88.2384033,no,none
pleasant-run-creek-park,Pleasant Run Creek Park,"Bolivar ",Tennessee,38008,9,,35.2561937,-88.9878389,no,none
plum-creek-park,Plumb Creek Park,"Knoxville ",Tennessee,37932,9,2,35.9421399,-84.127845,no,none
portland-park-disc-golf-course,Portland Park Disc Golf Course,"Chattanooga ",Tennessee,37405,9,2,35.1041432,-85.3330195,no,none
