id_x,name_x,city,county,Area_name,State,country,holeCount,rating,latitude,longitude,zipcode,PopDensity,total_pop,total_income,avg_income,MedianHHIncome
rose-park,Rose Park,Bozeman,Gallatin County,"Gallatin County, MT",MT,USA,12,,45.69491,-111.0686428,59715,40.239000000000004,16560,1645173,99346.19565,70029.0
blackhawk-disc-golf,Blackhawk Disc Golf,Seeley Lake,Missoula County,"Missoula County, MT",MT,USA,9,,47.175144,-113.46665379999999,59868,44.722,1040,65881,63347.115379999996,63409.0
blue-mountain,Blue Mountain,Missoula,Missoula County,"Missoula County, MT",MT,USA,18,4.0,46.8325459,-114.09716340000001,59804,44.722,3740,328206,87755.61497000001,63409.0
echo-valley,Echo Valley,Frenchtown,Missoula County,"Missoula County, MT",MT,USA,15,2.0,47.033828899999996,-114.24714099999998,59834,44.722,1340,90682,67673.13433,63409.0
granite-peak,Granite Peak at Lolo Hot Springs,Lolo,Missoula County,"Missoula County, MT",MT,USA,18,4.0,46.724786,-114.53324309999999,59847,44.722,2900,187142,64531.72414,63409.0
lolo-school-disc-golf-course,Lolo School Disc Golf Course,Lolo,Missoula County,"Missoula County, MT",MT,USA,9,,46.7624015,-114.08212749999998,59847,44.722,2900,187142,64531.72414,63409.0
linda-vista-disc-golf-course,Linda Vista Disc Golf Course,Missoula,Missoula County,"Missoula County, MT",MT,USA,18,,46.820074,-114.059233,59803,44.722,8130,676874,83256.33456,63409.0
pattee-canyon,Pattee Canyon,Missoula,Missoula County,"Missoula County, MT",MT,USA,18,5.0,46.8277213,-113.9579858,59802,44.722,9500,589271,62028.526320000004,63409.0
snow-bowl-ski-area,Snow Bowl Ski Area,Missoula,Missoula County,"Missoula County, MT",MT,USA,18,3.0,47.014435999999996,-113.999568,59808,44.722,10730,795922,74177.26002,63409.0
buffalo-bobs,Buffalo Bobs,Whitefish,Flathead County,"Flathead County, MT",MT,USA,18,,48.347557,-114.33008570000001,59937,19.278,7490,738376,98581.57543,58959.0
smith-lake-community-disc-golf-course,Smith Lake Community Disc Golf Course,Whitefish,Flathead County,"Flathead County, MT",MT,USA,27,,48.487726200000004,-114.42276389999999,59937,19.278,7490,738376,98581.57543,58959.0
whitefish-disc-golf-course,Whitefish Disc Golf Course,Whitefish,Flathead County,"Flathead County, MT",MT,USA,9,,48.487726200000004,-114.42276389999999,59937,19.278,7490,738376,98581.57543,58959.0
lawrence-park,Lawrence Park,Kalispell,Flathead County,"Flathead County, MT",MT,USA,18,,48.2108271,-114.31370749999999,59901,19.278,24930,1539630,61758.12274,58959.0
ceedeeteetee-pines,Ceedeeteetee Pines,Hamilton,Ravalli County,"Ravalli County, MT",MT,USA,9,,46.2471437,-114.1548162,59840,17.526,6790,423785,62413.10751,58781.0
spiritwood,Spiritwood,Victor,Ravalli County,"Ravalli County, MT",MT,USA,22,4.0,46.355315999999995,-114.200911,59875,17.526,1640,106990,65237.804879999996,58781.0
centennial-park-13,Centennial Park,Glasgow,Valley County,"Valley County, MT",MT,USA,9,,48.1979847,-106.6194384,59230,1.5290000000000001,2310,142642,61749.78355,46766.0
chico-hot-springs-disc-golf-course,Chico Hot Springs Disc Golf Course,Pray,Park County,"Park County, MT",MT,USA,18,,45.3387602,-110.6925101,59065,5.796,140,10266,73328.57143,56657.0
livingston-country-club,Livingston Country Club,Livingston,Park County,"Park County, MT",MT,USA,18,,45.6589355,-110.54726399999998,59047,5.796,6700,412367,61547.313429999995,56657.0
sandalwood-disc-golf-course,Sandalwood Disc Golf Course,Livingston,Park County,"Park County, MT",MT,USA,18,,45.4839271,-110.62250139999999,59047,5.796,6700,412367,61547.313429999995,56657.0
copper-mountain,Copper Mountain,Butte,Silver Bow County,"Silver Bow County, MT",MT,USA,18,,45.9769197,-112.5441385,59701,48.455,15240,860604,56470.07874,54324.0
eagles-nest-sagebrush-flats,Eagle's Nest at Sagebrush Flats,Butte,Silver Bow County,"Silver Bow County, MT",MT,USA,18,5.0,45.89203320000001,-112.47423789999999,59701,48.455,15240,860604,56470.07874,54324.0
whiskey-gulch-montana-tech,Whiskey Gulch at Montana Tech,Butte,Silver Bow County,"Silver Bow County, MT",MT,USA,18,,46.0116149,-112.5569969,59701,48.455,15240,860604,56470.07874,54324.0
dawson-community-college-disc-golf-course,Dawson Community College Disc Golf Course,Glendive,Dawson County,"Dawson County, MT",MT,USA,9,4.0,47.085404499999996,-104.7239456,59330,3.875,3680,227776,61895.65217,55845.0
makoshika-state-park,Makoshika State Park Professional Course,Glendive,Dawson County,"Dawson County, MT",MT,USA,9,4.0,47.106401,-104.7107931,59330,3.875,3680,227776,61895.65217,55845.0
makoshika-state-park-recreational-course,Makoshika State Park Recreational Course,Glendive,Dawson County,"Dawson County, MT",MT,USA,18,,47.089797,-104.7063288,59330,3.875,3680,227776,61895.65217,55845.0
deerknuckle,Deerknuckle AKA Scratch Gravel,Helena,Lewis and Clark County,"Lewis and Clark County, MT",MT,USA,18,,46.6333234,-112.01295970000001,59602,19.393,12930,872165,67452.82289,60664.0
south-hills-disc-golf-course,South Hills Disc Golf Course,Helena,Lewis and Clark County,"Lewis and Clark County, MT",MT,USA,19,3.0,46.5730514,-111.9819869,59601,19.393,14450,954020,66022.14533,60664.0
diamond-x,Diamond X,Billings,Yellowstone County,"Yellowstone County, MT",MT,USA,27,5.0,45.8160552,-108.68820190000001,59106,59.931000000000004,9080,1095879,120691.5198,58374.0
emmanuel-baptist-church-disc-golf-course,Emmanuel Baptist Church Disc Golf Course,Billings,Yellowstone County,"Yellowstone County, MT",MT,USA,9,,45.763771999999996,-108.62128270000001,59106,59.931000000000004,9080,1095879,120691.5198,58374.0
don-krause-memorial-disc-golf-course,Don Krause Memorial Disc Golf Course,Broadview,Yellowstone County,"Yellowstone County, MT",MT,USA,9,,46.0977314,-108.87709720000001,59015,59.931000000000004,220,10230,46500.0,58374.0
first-congregational-church-disc-golf-course,First Congregational Church Disc Golf Course,Laurel,Yellowstone County,"Yellowstone County, MT",MT,USA,9,,45.6621572,-108.77803600000001,59044,59.931000000000004,5720,371005,64861.01399,58374.0
high-sierra,High Sierra ,Billings,Yellowstone County,"Yellowstone County, MT",MT,USA,18,,45.832722100000005,-108.51765049999999,59105,59.931000000000004,15640,975964,62401.790279999994,58374.0
pioneer-park-0,Pioneer Park,Billings,Yellowstone County,"Yellowstone County, MT",MT,USA,9,4.0,45.7883819,-108.52532020000001,59102,59.931000000000004,23460,1530985,65259.377660000006,58374.0
hardin-disc-golf-course,Hardin Disc Golf Course,Hardin,Big Horn County,"Big Horn County, MT",MT,USA,9,,45.783721899999996,-107.6232757,59034,2.678,1750,86751,49572.0,42823.0
kooky-noosa-libby-dam,Kooky Noosa at Libby Dam,Libby,Lincoln County,"Lincoln County, MT",MT,USA,18,4.0,48.4134338,-115.3197121,59923,5.358,3950,199418,50485.56962,42501.0
treewell-acres,Treewell Acres,Libby,Lincoln County,"Lincoln County, MT",MT,USA,18,3.0,48.3882861,-115.55599879999998,59923,5.358,3950,199418,50485.56962,42501.0
zachary-haines-memorial-dgc,Zachary Haines Memorial Disc Golf Course,Libby,Lincoln County,"Lincoln County, MT",MT,USA,18,1.0,48.3882861,-115.55599879999998,59923,5.358,3950,199418,50485.56962,42501.0
timber-beast,Timber Beast,Troy,Lincoln County,"Lincoln County, MT",MT,USA,18,4.0,48.45798920000001,-115.88915549999999,59935,5.358,1400,70158,50112.85714,42501.0
wilderness-club-disc-golf,Wilderness Club Disc Golf,Eureka,Lincoln County,"Lincoln County, MT",MT,USA,18,,48.9279899,-115.1219635,59917,5.358,1960,100100,51071.42857,42501.0
milwaukee-park-disc-golf-course,Milwaukee Park Disc Golf Course,Miles City,Custer County,"Custer County, MT",MT,USA,9,,46.4136685,-105.84219509999998,59301,3.1310000000000002,5100,315551,61872.7451,59804.0
msu-northern,MSU-Northern,Havre,Hill County,"Hill County, MT",MT,USA,20,,48.5408648,-109.6880953,59501,5.671,5920,324168,54758.10811,49734.0
richland-park-0,Richland Park,Sidney,Richland County,"Richland County, MT",MT,USA,9,,47.7563138,-104.0855522,59270,5.4510000000000005,4110,315849,76848.90511,69169.0
sheep-mountain,Sheep Mountain,Clancy,Jefferson County,"Jefferson County, MT",MT,USA,18,3.0,46.4920119,-112.0248485,59634,7.111000000000001,2570,238334,92736.96497999999,80071.0
skc-discgolfcourse,SKC Disc Golf Course,Pablo,Lake County,"Lake County, MT",MT,USA,18,,47.5941205,-114.1061303,59864,19.980999999999998,2730,122478,44863.736260000005,52493.0
sky-view-disc-golf-course,Sky View Disc Golf Course,Ennis,Madison County,"Madison County, MT",MT,USA,9,,45.35985,-111.74790800000001,59729,2.291,1390,92773,66743.16547,58201.0
teton-disc-golf,Teton Disc Golf,Choteau,Teton County,"Teton County, MT",MT,USA,18,,47.812988399999995,-112.1816733,59422,2.676,1350,60758,45005.92593,55399.0
shaft,The Shaft,Red Lodge,Carbon County,"Carbon County, MT",MT,USA,9,,45.20245739999999,-109.25818629999999,59068,5.147,1970,146656,74444.67005,62465.0
university-montana-western,University of Montana Western,Dillon,Beaverhead County,"Beaverhead County, MT",MT,USA,9,,45.208791999999995,-112.6386268,59725,1.695,3690,225220,61035.23035,52613.0
warden-park,Warden Park,Great Falls,Cascade County,"Cascade County, MT",MT,USA,18,3.0,47.4912138,-111.30456459999999,59405,30.296999999999997,14710,754944,51321.82189,53357.0
west-bank-park-disc-golf-course,West Bank Park Disc Golf Course,Great Falls,Cascade County,"Cascade County, MT",MT,USA,9,,47.5223959,-111.30651399999999,59404,30.296999999999997,12920,893914,69188.39009,53357.0
ariens-disc-golf-course,Ariens Disc Golf Course,Auburn,Nemaha County,"Nemaha County, NE",NE,USA,9,,40.389533899999996,-95.84816740000001,68305,17.192999999999998,1870,117620,62898.39572000001,55574.0
indian-cave-disc-golf-course,Indian Cave State Park Disc Golf Course,Shubert,Nemaha County,"Nemaha County, NE",NE,USA,9,3.0,40.2647961,-95.57981009999999,68437,17.192999999999998,130,6832,52553.84615,55574.0
peru-state-college-dgc,Peru State College Disc Golf,Peru,Nemaha County,"Nemaha County, NE",NE,USA,9,2.0,40.47476470000001,-95.7321485,68421,17.192999999999998,260,13798,53069.23077,55574.0
band-shell-park,Band Shell Park,Plainview,Pierce County,"Pierce County, NE",NE,USA,9,2.0,42.354168200000004,-97.792773,68769,12.485,780,42043,53901.28205,56484.0
black-elk-neihardt-park,Black Elk-Neihardt Park,Blair,Washington County,"Washington County, NE",NE,USA,9,3.0,41.5519093,-96.1623098,68008,51.849,5840,463498,79366.09589,78844.0
branched-oak-sra-area-6,Branched Oak State Rec Area #6,Raymond,Lancaster County,"Lancaster County, NE",NE,USA,9,3.0,40.9771506,-96.88374920000001,68428,370.24,790,66423,84079.74683999999,65819.0
campus-life-disc-golf-course,Campus Life Disc Golf Course,Lincoln,Lancaster County,"Lancaster County, NE",NE,USA,9,5.0,40.7422154,-96.6477771,68516,370.24,22560,2152008,95390.42553,65819.0
scott-whitcomb-memorial-tierra-park,Scott Whitcomb Memorial (Tierra Park),Lincoln,Lancaster County,"Lancaster County, NE",NE,USA,9,3.0,40.763938700000004,-96.6803896,68516,370.24,22560,2152008,95390.42553,65819.0
larry-murray-park,Larry Murray Park,Malcolm,Lancaster County,"Lancaster County, NE",NE,USA,9,3.0,40.9066713,-96.8627994,68402,370.24,580,49658,85617.24137999999,65819.0
max-e-roper-insterstate-park-east,Max E. Roper Interstate Park - East,Lincoln,Lancaster County,"Lancaster County, NE",NE,USA,18,,40.84651452,-96.70977359,68521,370.24,16620,880915,53003.30927,65819.0
max-e-roper-interstate-park,Max E. Roper Interstate Park - West,Lincoln,Lancaster County,"Lancaster County, NE",NE,USA,18,3.0,40.849341100000004,-96.71567979999999,68521,370.24,16620,880915,53003.30927,65819.0
nebraska-wesleyan-university-dgc,Nebraska Wesleyan University Disc Golf,Lincoln,Lancaster County,"Lancaster County, NE",NE,USA,9,,40.8387667,-96.6475964,68504,370.24,7840,312322,39836.9898,65819.0
pawnee-lake-sra,Pawnee Lake State Rec Area,Lincoln,Lancaster County,"Lancaster County, NE",NE,USA,9,3.0,40.850060600000006,-96.8726191,68524,370.24,2630,132597,50417.11027,65819.0
wayne-park,Wayne Park,Waverly,Lancaster County,"Lancaster County, NE",NE,USA,9,2.0,40.909904700000006,-96.52931,68462,370.24,2040,146088,71611.76471,65819.0
brink-park,Brink Memorial Park,Lyons,Burt County,"Burt County, NE",NE,USA,9,,41.93733220000001,-96.4787997,68038,13.28,620,34196,55154.83871,51488.0
oakland-disc-golf-course-0,Oakland Disc Golf Course,Oakland,Burt County,"Burt County, NE",NE,USA,9,4.0,41.8330396,-96.47371899999999,68045,13.28,790,50984,64536.70886,51488.0
broken-bow-dgc,Broken Bow Disc Golf Course,Broken Bow,Custer County,"Custer County, NE",NE,USA,9,,41.4085044,-99.66864770000001,68822,4.205,2240,146488,65396.428570000004,57873.0
melham-park,Melham Park,Broken Bow,Custer County,"Custer County, NE",NE,USA,9,,41.412948,-99.63427340000001,68822,4.205,2240,146488,65396.428570000004,57873.0
buckley-park-disc-golf-course,Buckley Park Disc Golf Course,Stromsburg,Polk County,"Polk County, NE",NE,USA,9,,41.1086008,-97.5994193,68666,11.988,760,45701,60132.894739999996,59159.0
buffalo-park-dgc,Buffalo Park Disc Golf Course,Springfield,Sarpy County,"Sarpy County, NE",NE,USA,9,,41.08736029999999,-96.1374893,68059,746.2689999999999,1640,136879,83462.80488,83104.0
sun-valley-park,Sun Valley Park,Omaha,Sarpy County,"Sarpy County, NE",NE,USA,9,4.0,41.186731200000004,-95.99463879999999,68157,746.2689999999999,2740,157044,57315.32847000001,83104.0
burwell-city-park,Burwell City Park,Burwell,Garfield County,"Garfield County, NE",NE,USA,9,2.0,41.7890831,-99.1342007,68823,3.466,890,44459,49953.93258,49951.0
bussell-park,Bussell Park,Ord,Valley County,"Valley County, NE",NE,USA,9,2.0,41.605985499999996,-98.9376438,68862,7.436,1280,72084,56315.625,55542.0
calvin-crest-camp,Calvin Crest Camp,Fremont,Saunders County,"Saunders County, NE",NE,USA,9,3.0,41.418982,-96.544288,68025,28.023000000000003,14230,823798,57891.637389999996,72526.0
ox-bow-trail-disc-golf-course,Ox Bow Trail Disc Golf Course,Ashland,Saunders County,"Saunders County, NE",NE,USA,18,3.0,41.0385227,-96.3571569,68003,28.023000000000003,2400,214384,89326.66667,72526.0
lake-wanahoo-rec-area,Lake Wanahoo Recreation Area,Wahoo,Saunders County,"Saunders County, NE",NE,USA,9,,41.2464286,-96.6192412,68066,28.023000000000003,2580,173926,67413.17829,72526.0
wahoo-disc-golf-placek-park,Wahoo Disc Golf at Placek Park,Wahoo,Saunders County,"Saunders County, NE",NE,USA,9,3.0,41.219767,-96.62799190000001,68066,28.023000000000003,2580,173926,67413.17829,72526.0
johnson-lake-dgc,Johnson Lake Disc Golf Course,Fremont,Dodge County,"Dodge County, NE",NE,USA,9,,41.4338754,-96.44701359999999,68025,69.383,14230,823798,57891.637389999996,62491.0
state-lakes-disc-golf-course,State Lakes Disc Golf Course,Fremont,Dodge County,"Dodge County, NE",NE,USA,9,,41.4338754,-96.44701359999999,68025,69.383,14230,823798,57891.637389999996,62491.0
camp-cornhusker-bsa,Camp Cornhusker BSA,Du Bois,Richardson County,"Richardson County, NE",NE,USA,9,,40.016822600000005,-95.94223559999999,68345,14.513,120,5735,47791.66667,51874.0
stanton-lake-disc-golf-course-developed-tsmf,Stanton Lake Disc Golf Course,Falls City,Richardson County,"Richardson County, NE",NE,USA,18,3.0,40.071569200000006,-95.6135989,68355,14.513,2230,123378,55326.4574,51874.0
stella-park,Stella Park,Stella,Richardson County,"Richardson County, NE",NE,USA,3,,40.2330636,-95.77392629999999,68442,14.513,130,9008,69292.30769,51874.0
camp-luther,Camp Luther,Schuyler,Colfax County,"Colfax County, NE",NE,USA,9,1.0,41.53219910000001,-97.1946192,68661,26.138,3450,167133,48444.34783,63424.0
campbell-park,Campbell Park,Imperial,Chase County,"Chase County, NE",NE,USA,9,,40.5169402,-101.6432253,69033,4.175,1120,76768,68542.85714,61282.0
centennial-park-2,Centennial Park,Kearney,Buffalo County,"Buffalo County, NE",NE,USA,9,3.0,40.6857902,-99.0906329,68845,50.645,8820,750909,85137.07483,68925.0
windy-hills-elementary-dgc,Windy Hills Elementary Disc Golf Course,Kearney,Buffalo County,"Buffalo County, NE",NE,USA,9,,40.7173047,-99.108524,68845,50.645,8820,750909,85137.07483,68925.0
cottonmill-disc-golf-course,Cottonmill Disc Golf Course,Kearney,Buffalo County,"Buffalo County, NE",NE,USA,18,4.0,40.7054571,-99.14243379999999,68847,50.645,8390,478340,57013.11085,68925.0
sunrise-middle-school-disc-golf-course,Sunrise Middle School Disc Golf Course,Kearney,Buffalo County,"Buffalo County, NE",NE,USA,9,,40.7189001,-99.0618638,68847,50.645,8390,478340,57013.11085,68925.0
davis-park,Davis Park,Gibbon,Buffalo County,"Buffalo County, NE",NE,USA,9,,40.7525341,-98.847647,68840,50.645,1380,79367,57512.31884,68925.0
elm-creek-park,Elm Creek Park,Elm Creek,Buffalo County,"Buffalo County, NE",NE,USA,9,,40.716243299999995,-99.3715871,68836,50.645,810,48892,60360.49382999999,68925.0
ravenna-disc-golf-course,Ravenna Disc Golf Course,Ravenna,Buffalo County,"Buffalo County, NE",NE,USA,9,,41.0221426,-98.8902188,68869,50.645,990,50005,50510.101010000006,68925.0
central-city-park,Central City Park,Central City,Merrick County,"Merrick County, NE",NE,USA,9,,41.113755700000006,-97.9965614,68826,16.093,1750,110123,62927.428570000004,58437.0
chapman-park,Chapman Park,Chapman,Merrick County,"Merrick County, NE",NE,USA,9,,40.9872037,-98.1503315,68827,16.093,290,16715,57637.93102999999,58437.0
central-community-college,Central Community College,Hastings,Adams County,"Adams County, NE",NE,USA,9,,40.5775083,-98.3316881,68901,56.071000000000005,11670,694742,59532.30506,54445.0
lake-hastings,Lake Hastings,Hastings,Adams County,"Adams County, NE",NE,USA,18,4.0,40.612747999999996,-98.39032759999999,68901,56.071000000000005,11670,694742,59532.30506,54445.0
libbs-park,Libbs Park,Hastings,Adams County,"Adams County, NE",NE,USA,9,,40.601870399999996,-98.40163659999999,68901,56.071000000000005,11670,694742,59532.30506,54445.0
chadron-state-parm,Chadron State Park,Chadron,Dawes County,"Dawes County, NE",NE,USA,18,,42.7080981,-103.0090292,69337,6.37,2580,132160,51224.8062,52637.0
memorial-park-1,Memorial Park,Chadron,Dawes County,"Dawes County, NE",NE,USA,9,,42.8220075,-102.9971737,69337,6.37,2580,132160,51224.8062,52637.0
crawford-disc-golf-course,Crawford Disc Golf Course,Crawford,Dawes County,"Dawes County, NE",NE,USA,9,,42.6684586,-103.46665340000001,69339,6.37,610,30977,50781.96721,52637.0
chautauqua-park,Chautauqua Park,Beatrice,Gage County,"Gage County, NE",NE,USA,18,4.0,40.253617999999996,-96.7407016,68310,25.361,6500,355892,54752.615379999996,61283.0
fuller-park-disc-golf-course,Fuller Park Disc Golf Course,Pickrell,Gage County,"Gage County, NE",NE,USA,9,,40.3786119,-96.7286354,68422,25.361,290,20445,70500.0,61283.0
cozad-muny-park-disc-golf-course,Cozad Muny Park Disc Golf Course,Cozad,Dawson County,"Dawson County, NE",NE,USA,9,1.0,40.8651415,-99.9959476,69130,23.496,2340,129472,55329.914529999995,61043.0
lake-helen-recreation-area,Lake Helen Recreation Area,Gothenburg,Dawson County,"Dawson County, NE",NE,USA,9,3.0,40.942586299999995,-100.1654236,69138,23.496,2030,121002,59606.89655,61043.0
plum-creek,Plum Creek,Lexington,Dawson County,"Dawson County, NE",NE,USA,9,,40.7609152,-99.7395968,68850,23.496,6050,275657,45563.1405,61043.0
crystal-cove-park,Crystal Cove Park ,South Sioux City,Dakota County,"Dakota County, NE",NE,USA,18,,42.452847999999996,-96.42854679999999,68776,76.884,7440,336675,45252.01613,61220.0
fort-kearney-state-rec-area,Fort Kearney State Rec Area,Kearney,Kearney County,"Kearney County, NE",NE,USA,9,3.0,40.6520451,-98.9894294,68840,12.692,1380,79367,57512.31884,62260.0
minden-disc-golf-course,Minden Disc Golf Course,Minden,Kearney County,"Kearney County, NE",NE,USA,9,,40.5008064,-98.9477041,68959,12.692,1870,123461,66021.92512999999,62260.0
deer-run-park-disc-golf-course,Deer Run Park Disc Golf Course,Sidney,Cheyenne County,"Cheyenne County, NE",NE,USA,9,,41.1300015,-102.96370879999999,69162,8.235,3360,205976,61302.38095,55172.0
doane-college,Doane College,Crete,Saline County,"Saline County, NE",NE,USA,18,1.0,40.622954,-96.950967,68333,24.891,3700,198315,53598.64865,63655.0
dob-goedert-memorial-park,Dob Goedert Memorial Park,Wallace,Lincoln County,"Lincoln County, NE",NE,USA,9,,40.8382492,-101.1651478,69169,13.819,230,14483,62969.565220000004,62948.0
flight-9-cody-park,Flight to 9 at Cody Park,North Platte,Lincoln County,"Lincoln County, NE",NE,USA,9,3.0,41.1498274,-100.7572245,69101,13.819,13070,779040,59605.20275,62948.0
jaycee-park-0,Jaycee Park,North Platte,Lincoln County,"Lincoln County, NE",NE,USA,9,,41.0266263,-100.7746684,69101,13.819,13070,779040,59605.20275,62948.0
maranatha-bible-camp-dgc,Maranatha Bible Camp Disc Golf Course,Maxwell,Lincoln County,"Lincoln County, NE",NE,USA,9,,41.0581869,-100.55466870000001,69151,13.819,350,17575,50214.285710000004,62948.0
palmer-park,Palmer Park,Brady,Lincoln County,"Lincoln County, NE",NE,USA,9,1.0,41.022226700000004,-100.3676328,69123,13.819,400,24685,61712.5,62948.0
eugene-t-mahoney-state-park,Eugene T Mahoney State Park,Ashland,Cass County,"Cass County, NE",NE,USA,18,3.0,41.025291700000004,-96.3139126,68003,46.107,2400,214384,89326.66667,70106.0
oak-hollow-disc-golf-course,Oak Hollow Disc Golf Course,Plattsmouth,Cass County,"Cass County, NE",NE,USA,9,2.0,41.01111029999999,-95.8808424,68048,46.107,6080,422176,69436.84211,70106.0
gering-disc-golf-course,Gering Disc Golf Course,Gering,Scotts Bluff County,"Scotts Bluff County, NE",NE,USA,18,,41.8376229,-103.6828276,69341,49.033,4820,261470,54246.88797,53956.0
pioneer-legends-disc-golf-course-riverside-park,Pioneer Legends Disc Golf Course at Riverside Park,Scottsbluff,Scotts Bluff County,"Scotts Bluff County, NE",NE,USA,18,,41.8534624,-103.68403359999999,69361,49.033,7620,431436,56618.897639999996,53956.0
gladstone-park,Gladstone Park,Wausa,Knox County,"Knox County, NE",NE,USA,9,,42.502520000000004,-97.54334159999999,68786,7.632999999999999,480,29934,62362.5,51296.0
weigand-disc-golf-course-lewis-and-clark-state-rec-area,Weigand Disc Golf Course at Lewis and Clark State Rec. Area,Crofton,Knox County,"Knox County, NE",NE,USA,9,,42.8350989,-97.5767464,68730,7.632999999999999,880,53087,60326.136360000004,51296.0
wildwood-acres-park,Wildwood Acres Park,Verdigre,Knox County,"Knox County, NE",NE,USA,9,,42.5908479,-98.02878659999999,68783,7.632999999999999,400,18671,46677.5,51296.0
gotte-park-disc-golf-course,Gotte Park Disc Golf Course,Kimball,Kimball County,"Kimball County, NE",NE,USA,9,,41.2356111,-103.65034240000001,69145,3.853,1290,74959,58107.751939999995,46782.0
harbine-park,Harbine Park,Nelson,Nuckolls County,"Nuckolls County, NE",NE,USA,9,,40.1966104,-98.0714125,68978,7.433,990,51775,52297.9798,60636.0
lost-creek-disc-golf-course,Lost Creek Disc Golf Course,Superior,Nuckolls County,"Nuckolls County, NE",NE,USA,9,3.0,40.0222782,-98.08021059999999,68978,7.433,990,51775,52297.9798,60636.0
holdrege-south-park,Holdrege South Park,Holdrege,Phelps County,"Phelps County, NE",NE,USA,9,3.0,40.4351682,-99.37866,68949,16.895,3140,201690,64232.484079999995,61442.0
horse-shoe-park,Horse Shoe Park,Tilden,Antelope County,"Antelope County, NE",NE,USA,6,,42.040317200000004,-97.836402,68781,7.433,650,41966,64563.07692000001,54136.0
hummel-park-disc-golf-course,Hummel Park Disc Golf Course,Omaha,Douglas County,"Douglas County, NE",NE,USA,18,5.0,41.373625,-95.958261,68112,1689.707,5090,285176,56026.71906,65788.0
seymour-smith-park,Seymour Smith Park,Omaha,Douglas County,"Douglas County, NE",NE,USA,18,3.0,41.1938401,-96.0190926,68127,1689.707,11860,648607,54688.6172,65788.0
links-lake-cunningham,The Links at Lake Cunningham,Omaha,Douglas County,"Douglas County, NE",NE,USA,8,3.0,41.338469700000005,-96.04715990000001,68134,1689.707,14180,690975,48728.84344,65788.0
jenners-park,Jenner's Park,Loup City,Sherman County,"Sherman County, NE",NE,USA,9,,41.2745021,-98.957312,68853,5.376,670,31671,47270.14925,49684.0
kelley-park,Kelley Park,McCook,Red Willow County,"Red Willow County, NE",NE,USA,18,4.0,40.212348,-100.6224128,69001,15.071,4090,244003,59658.43521,55657.0
le-ray-park-disc-golf-course,L.E. Ray Park Disc Golf Course,Grand Island,Hall County,"Hall County, NE",NE,USA,9,,40.953674299999996,-98.30725190000001,68801,112.29,14230,694161,48781.51792,54110.0
stolley-park,Stolley Park,Grand Island,Hall County,"Hall County, NE",NE,USA,9,3.0,40.901108799999996,-98.3609922,68803,112.29,12170,761177,62545.35744,54110.0
laing-lake,Laing Lake,Alliance,Box Butte County,"Box Butte County, NE",NE,USA,9,2.0,42.114605499999996,-102.8752137,69301,10.312999999999999,4450,266541,59896.85393,62621.0
lakeview-disc-golf-course,Lakeview Disc Golf Course,Crofton,Cedar County,"Cedar County, NE",NE,USA,18,,42.845718299999994,-97.4801406,68730,11.513,880,53087,60326.136360000004,61673.0
laurel-football-field-disc-golf-course,Laurel Football Field Disc Golf Course,Laurel,Cedar County,"Cedar County, NE",NE,USA,18,,42.425275299999996,-97.1008265,68745,11.513,690,43336,62805.7971,61673.0
maskenthine-lake,Maskenthine Lake,Stanton,Stanton County,"Stanton County, NE",NE,USA,9,4.0,41.983236700000006,-97.2394238,68779,14.002,1080,67809,62786.111110000005,64087.0
woodland-park-0,Woodland Park,Norfolk,Stanton County,"Stanton County, NE",NE,USA,8,,42.055304,-97.34902070000001,68701,14.002,14150,878799,62105.9364,64087.0
mckinley-park-0,McKinley Park,Cambridge,Furnas County,"Furnas County, NE",NE,USA,18,,40.283022700000004,-100.1591383,69022,6.655,710,40599,57181.69014,50762.0
oxford-park,Oxford Park,Oxford,Furnas County,"Furnas County, NE",NE,USA,9,1.0,40.256574,-99.6316037,68967,6.655,460,25222,54830.434779999996,50762.0
south-park-disc-golf-course,South Park Disc Golf Course,Arapahoe,Furnas County,"Furnas County, NE",NE,USA,9,,40.306258299999996,-99.8977954,68922,6.655,570,30379,53296.49123,50762.0
mcnish-park,McNish Park,Fairbury,Jefferson County,"Jefferson County, NE",NE,USA,9,3.0,40.1444315,-97.1740589,68352,12.606,2180,125224,57442.20183,55414.0
mill-race-park-disc-golf-course,Mill Race Park Disc Golf Course,Atkinson,Holt County,"Holt County, NE",NE,USA,9,,42.5366013,-99.00040109999999,68713,4.247,1040,58813,56550.96154,56777.0
stuart-disc-golf-course,Stuart Disc Golf Course,Stuart,Holt County,"Holt County, NE",NE,USA,9,,42.6053669,-99.14044090000002,68780,4.247,440,25028,56881.818179999995,56777.0
mincks-park,Mincks Park and Family Aquatic Center,York,York County,"York County, NE",NE,USA,9,2.0,40.8740602,-97.56699609999998,68467,24.103,4380,271622,62014.15525,63249.0
york-college,York College,York,York County,"York County, NE",NE,USA,9,2.0,40.871011700000004,-97.5767874,68467,24.103,4380,271622,62014.15525,63249.0
ogallala-optimist-course,Ogallala Optimist Course,Ogallala,Keith County,"Keith County, NE",NE,USA,9,2.0,41.128217799999994,-101.7203993,69153,7.629,2680,150268,56070.14925,57307.0
