,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income
2611,devens-disc-golf-course-general,Devens Disc Golf Course - The General,Devens ,Massachusetts,1434,18,3.0,42.54858,-71.6037685,no,none,MA,1434,220,19114,USA,86881.81818181818
2612,devens-disc-golf-course-hill,Devens Disc Golf Course - The Hill,Devens ,Massachusetts,1434,18,4.0,42.54858,-71.6037685,no,none,MA,1434,220,19114,USA,86881.81818181818
2613,commander,The Commander,Devens ,Massachusetts,1434,18,,42.540047200000004,-71.6101124,no,none,MA,1434,220,19114,USA,86881.81818181818
2614,flat-rock-disc-golf,Flat Rock Disc Golf,Athol ,Massachusetts,1331,18,4.0,42.522517799999996,-72.23338690000001,no,none,MA,1331,6330,329794,USA,52100.15797788309
2615,tully-lake-disc-golf-course,Tully Lake Disc Golf Course,Royalston  ,Massachusetts,1331,18,4.0,42.6414378,-72.22427059999998,no,none,MA,1331,6330,329794,USA,52100.15797788309
2616,franklin-park-1,Franklin Park,Boston ,Massachusetts,2130,9,,42.3028245,-71.0876992,no,none,MA,2130,20760,2015755,USA,97098.02504816957
2617,gordon-conwell-disc-golf-course,Gordon Conwell Disc Golf Course,South Hamilton ,Massachusetts,1938,9,,42.6109773,-70.84256740000001,no,none,MA,1938,7470,903956,USA,121011.5127175368
2618,hartsuff-disc-golf-park,Hartsuff Park Disc Golf Course,Rockland ,Massachusetts,2370,18,3.0,42.1403547,-70.90191170000001,no,none,MA,2370,9510,622110,USA,65416.40378548897
2619,ssdg-veterans-memorial-disc-golf-course,Veterans Memorial Disc Golf Course,Rockland ,Massachusetts,2370,9,1.0,42.1403547,-70.90191170000001,no,none,MA,2370,9510,622110,USA,65416.40378548897
2620,hawkins-woods,Hawkins Woods,Plainville ,Massachusetts,2762,18,3.0,41.990333500000006,-71.3740463,no,none,MA,2762,5150,442657,USA,85952.81553398058
2621,hcc-disc-golf-course,HCC Disc Golf Course,Holyoke ,Massachusetts,1040,18,2.0,42.195260299999994,-72.6527328,no,none,MA,1040,16940,787064,USA,46461.86540731995
2622,hodges-village-dam,Hodges Village Dam ,Oxford ,Massachusetts,1540,13,,42.1200952,-71.8795166,no,none,MA,1540,5880,384735,USA,65431.12244897959
2623,luther-hill-park,Luther Hill Park,Spencer ,Massachusetts,1562,9,,42.250901500000005,-71.98569,no,none,MA,1562,5890,371140,USA,63011.88455008489
2624,maple-hill,Maple Hill,Leicester ,Massachusetts,1524,18,4.0,42.2435654,-71.9160784,no,none,MA,1524,3410,232086,USA,68060.41055718476
2625,pyramids,Pyramids,Leicester ,Massachusetts,1524,18,4.0,42.2758127,-71.891269,no,none,MA,1524,3410,232086,USA,68060.41055718476
2626,pyramids-pink,Pyramids Pink,Leicester ,Massachusetts,1524,6,3.0,42.2764277,-71.8908084,no,none,MA,1524,3410,232086,USA,68060.41055718476
2627,middlesex-green,Middlesex Green,Concord ,Massachusetts,1742,6,,42.467669,-71.3038267,no,none,MA,1742,8750,2806426,USA,320734.4
2628,mountainside-disc-golf-flynt-park,Mountainside Disc Golf at Flynt Park,Monson ,Massachusetts,1057,18,4.0,42.1035969,-72.32366259999999,no,none,MA,1057,4300,303030,USA,70472.09302325582
2629,nantucket-disc-golf-course,Nantucket Disc Golf Course,Nantucket ,Massachusetts,2554,18,4.0,41.260647,-70.07964399999999,no,none,MA,2554,6510,662569,USA,101777.11213517663
2630,nedgc-meadows,New England DG Center - Calico Creek,Southwick ,Massachusetts,1077,18,4.0,42.0490277,-72.8065116,no,none,MA,1077,5070,396239,USA,78153.64891518737
2631,new-england-disc-golf-center,New England DG Center - Spoonwood Ridge,Southwick ,Massachusetts,1077,18,3.0,42.0490277,-72.8065116,no,none,MA,1077,5070,396239,USA,78153.64891518737
2632,newton-hill,Newton Hill,Worcester ,Massachusetts,1602,18,4.0,42.267563,-71.81996740000001,no,none,MA,1602,11630,732076,USA,62947.205503009456
2633,normandy-farms-campground,Normandy Farms Campground,Foxboro ,Massachusetts,2035,18,,42.040577,-71.2809869,no,none,MA,2035,9560,1041771,USA,108971.8619246862
2634,northampton-state-hospital,Northampton State Hospital,Northampton ,Massachusetts,1060,18,3.0,42.3109659,-72.6488757,no,none,MA,1060,7390,616412,USA,83411.63734776725
2635,oak-ridge-disc-golf,Oak Ridge Disc Golf,Gill ,Massachusetts,1360,18,,42.6419249,-72.5280412,no,none,MA,1360,1490,95075,USA,63808.724832214764
2636,oakcrest-cove-dgc,Oakcrest Cove Disc Golf Course,Sandwich ,Massachusetts,2644,36,4.0,41.6947021,-70.4899139,no,none,MA,2644,2230,163907,USA,73500.89686098654
2637,olin-college-disc-golf,Olin College Disc Golf,Needham ,Massachusetts,2492,9,4.0,42.2930114,-71.26378199999999,no,none,MA,2492,9640,3109686,USA,322581.5352697096
2638,orchard-hill-disc-golf-umass-amherst,Orchard Hill Disc Golf at UMass Amherst,Amherst ,Massachusetts,1002,9,,42.3903667,-72.51923470000001,no,none,MA,1002,9510,884889,USA,93048.26498422713
2639,peabody-disc-golf-scouting-woods,Peabody Disc Golf at Scouting Woods,Peabody ,Massachusetts,1002,9,4.0,42.5260887,-70.9505157,no,none,MA,1002,9510,884889,USA,93048.26498422713
2640,pye-brook-park-disc-golf-course,Pye Brook Park Disc Golf Course,Topsfield ,Massachusetts,1983,19,3.0,42.6631172,-70.95394240000002,no,none,MA,1983,3100,561837,USA,181237.74193548388
2641,rapscallion-brewery-disc-golf,Rapscallion Brewery Disc Golf,Sturbridge ,Massachusetts,1518,18,5.0,42.142059,-72.110624,no,none,MA,1518,1590,174601,USA,109811.9496855346
2642,riverhead-field,Riverhead Field,Oak Bluffs ,Massachusetts,2568,36,4.0,41.4044573,-70.6044554,no,none,MA,2568,4510,338502,USA,75055.8758314856
2643,royalston-fish-game,Royalston Fish and Game,South Royalston ,Massachusetts,1368,18,,42.61996729999999,-72.1371515,no,none,MA,1368,570,37401,USA,65615.78947368421
2644,school-street-park-disc-golf,School Street Park Disc Golf,Agawam ,Massachusetts,1001,9,,42.076168,-72.5934747,no,none,MA,1001,9110,546775,USA,60019.2096597146
2645,sherwood-middle-school,Sherwood Middle School,Shrewsbury ,Massachusetts,1545,9,,42.284096000000005,-71.7245599,no,none,MA,1545,18420,2325133,USA,126228.71878393053
2646,simonds-park-disc-golf-course,Simonds Park Disc Golf Course,Burlington ,Massachusetts,1803,9,2.0,42.5067745,-71.1976697,no,none,MA,1803,13660,1480909,USA,108412.07906295753
2647,sunnymede-disc-golf-course,Sunnymede Disc Golf Course,Middleboro ,Massachusetts,2346,18,5.0,41.9305259,-70.86158409999999,no,none,MA,2346,12620,836700,USA,66299.52456418384
2648,highlands-conway,The Highlands of Conway,Conway ,Massachusetts,1341,18,3.0,42.5374355,-72.7105835,no,none,MA,1341,810,75682,USA,93434.56790123455
2649,ledges,The Ledges,Huntington ,Massachusetts,1050,6,,42.272922200000004,-72.86484920000001,no,none,MA,1050,1270,77868,USA,61313.38582677165
2650,umass-dartmouth-disc-golf-course,Umass Dartmouth Disc Golf Course,Dartmouth ,Massachusetts,2747,9,,41.62816,-71.0046292,no,none,MA,2747,9510,741111,USA,77929.65299684543
2651,vietnam-veterans-park-0,Vietnam Veterans Park,Billerica ,Massachusetts,1821,9,,42.554345500000004,-71.299611,no,none,MA,1821,16860,1365893,USA,81013.81969157771
2652,webster-fish-game,Webster Fish & Game,Webster ,Massachusetts,1570,18,,42.060593299999994,-71.84867890000001,no,none,MA,1570,8950,518479,USA,57930.61452513967
2653,westy-acres,Westy Acres,Greenfield ,Massachusetts,1301,20,,42.587915,-72.59941040000001,no,none,MA,1301,8330,453461,USA,54437.09483793517
2654,westy-acres-0,Westy Acres Disc Golf,Greenfield ,Massachusetts,1301,20,,42.2266845,-72.1876754,no,none,MA,1301,8330,453461,USA,54437.09483793517
2655,white-brook-school-disc-golf,White Brook School Disc Golf,Easthampton ,Massachusetts,1027,3,,42.2532469,-72.67243309999999,no,none,MA,1027,9930,633537,USA,63800.30211480362
2656,windsor-lake-disc-golf-course,Windsor Lake Disc Golf Course,North Adams ,Massachusetts,1247,18,4.0,42.687456299999994,-73.09616729999999,no,none,MA,1247,6740,311308,USA,46188.13056379822
2657,world-war-i-memorial-park,World War I Memorial Park,North Attleborough ,Massachusetts,2760,9,,41.998311,-71.31459090000001,no,none,MA,2760,14400,1234032,USA,85696.66666666666
2658,afcon-ridge,AFCON Ridge,Adrian ,Michigan,49221,9,,41.897547100000004,-84.0371659,no,none,MI,49221,17190,834071,USA,48520.70971495056
2659,heritage-park-disc-golf-course,Heritage Park Disc Golf Course,Adrian ,Michigan,49221,18,,41.904538,-84.0356562,no,none,MI,49221,17190,834071,USA,48520.70971495056
2660,lenawee-christian-school,Lenawee Christian School,Adrian ,Michigan,49221,9,,41.9082742,-84.0811885,no,none,MI,49221,17190,834071,USA,48520.70971495056
2661,air-rider-disc-golf-campers-haven,Air Rider Disc Golf at Camper's Haven,Bad Axe ,Michigan,48413,18,,43.769338299999994,-83.09805759999999,no,none,MI,48413,3690,176647,USA,47871.81571815719
2662,aliens-landing,Alien's Landing,Marlette ,Michigan,48453,18,,43.3269685,-83.08022,no,none,MI,48453,2150,102446,USA,47649.3023255814
2663,marlette-disc-golf-course,Marlette Golf Course,Marlette ,Michigan,48453,18,5.0,43.3343544,-83.0792007,no,none,MI,48453,2150,102446,USA,47649.3023255814
2664,allegan-jaycee-park,Allegan Jaycee Park,Allegan ,Michigan,49010,9,,42.5316235,-85.85125570000001,no,none,MI,49010,8250,449420,USA,54475.15151515153
2665,almira-township-park,Almira Township Park,Lake Ann ,Michigan,49650,9,,44.722869700000004,-85.8459985,no,none,MI,49650,1620,91370,USA,56401.23456790124
2666,andrews-university,Andrews University,Berrien Springs ,Michigan,49103,18,4.0,41.9646127,-86.35946609999999,no,none,MI,49103,4970,272379,USA,54804.6277665996
2667,armstrong-park,Armstrong Park,Three Rivers ,Michigan,49093,9,,41.963291299999995,-85.6308243,no,none,MI,49093,8430,447884,USA,53129.77461447212
2668,meyer-broadway-north,Meyer Broadway North,Three Rivers ,Michigan,49093,18,,41.9371813,-85.675198,no,none,MI,49093,8430,447884,USA,53129.77461447212
2669,meyer-broadway-original,Meyer Broadway Original,Three Rivers ,Michigan,49093,18,3.0,41.9371813,-85.675198,no,none,MI,49093,8430,447884,USA,53129.77461447212
2670,arthur-latham-park,Arthur Latham Park,Millington ,Michigan,48746,18,4.0,43.2812057,-83.547762,no,none,MI,48746,3910,190997,USA,48848.33759590793
2671,avalanche-preserve-recreation-area,Avalanche Preserve Recreation Area,Boyne City ,Michigan,49712,18,4.0,45.2011379,-85.01332540000001,no,none,MI,49712,4140,280666,USA,67793.71980676329
2672,bald-mountain,Bald Mountain State Recreation Area,Orion Charter Township ,Michigan,48360,9,,42.7335142,-83.2442795,no,none,MI,48360,6270,621635,USA,99144.33811802234
2673,bandemer-park,Bandemer Park,Ann Arbor ,Michigan,48104,9,3.0,42.2970429,-83.7442264,no,none,MI,48104,13980,1674187,USA,119755.86552217453
2674,begg-park,Begg Park,Springfield ,Michigan,49037,18,2.0,42.325858200000006,-85.2666145,no,none,MI,49037,8920,317707,USA,35617.37668161435
2675,custer-greens-disc-golf-course,Custer Greens Disc Golf Course,Battle Creek ,Michigan,49037,18,,42.341650200000004,-85.2935809,no,none,MI,49037,8920,317707,USA,35617.37668161435
2676,irving-park,Irving Park,Battle Creek ,Michigan,49037,18,3.0,42.32567879999999,-85.2618987,no,none,MI,49037,8920,317707,USA,35617.37668161435
2677,leila-arboretum,Leila Arboretum,Battle Creek ,Michigan,49037,18,,42.3351588,-85.21337220000001,no,none,MI,49037,8920,317707,USA,35617.37668161435
2678,bertha-brock-county-park,Bertha Brock County Park,Ionia ,Michigan,48846,18,,42.9728784,-85.1229286,no,none,MI,48846,7060,325754,USA,46140.793201133136
2679,ionia-state-recreation-area,Ionia State Recreation Area,Ionia ,Michigan,48846,24,5.0,42.9386783,-85.1179625,no,none,MI,48846,7060,325754,USA,46140.793201133136
2680,beverly-park,Beverly Park,Beverly Hills ,Michigan,48025,9,,42.522507399999995,-83.2316961,no,none,MI,48025,7680,1836332,USA,239105.72916666663
2681,big-bend,Big Bend,White Cloud ,Michigan,49349,18,,43.5178831,-85.5795383,no,none,MI,49349,3340,137779,USA,41251.19760479042
2682,woods,The Woods at White Cloud Elementary,White Cloud ,Michigan,49349,18,,43.555435100000004,-85.78836729999999,no,none,MI,49349,3340,137779,USA,41251.19760479042
2683,big-portage-lake-waterloo,Big Portage Lake at Waterloo State Rec. Area,Grass Lake ,Michigan,49240,18,4.0,42.336258,-84.1706505,no,none,MI,49240,4500,328440,USA,72986.66666666666
2684,black-locust-disc-golf-course-kensington-metro-park,Black Locust Disc Golf Course at Kensington - Blue,Milford ,Michigan,48380,18,4.0,42.5269778,-83.63420140000001,no,none,MI,48380,3800,500458,USA,131699.47368421053
2685,kensington-black-locust-green,Kensington Black Locust - Green,Milford ,Michigan,48380,18,,42.5269778,-83.63420140000001,no,none,MI,48380,3800,500458,USA,131699.47368421053
2686,blissfest-disc-golf-course,Blissfest Disc Golf Course,Harbor Springs ,Michigan,49740,19,4.0,45.345887100000006,-84.94439129999999,no,none,MI,49740,4100,381627,USA,93079.75609756095
2687,crowle-hole-disc-golf-course-kiwanis-park,Crowle Hole Disc Golf Course at Kiwanis Park,Harbor Springs ,Michigan,49740,18,,45.2011379,-85.01332540000001,no,none,MI,49740,4100,381627,USA,93079.75609756095
2688,boom-park,Boom Park,Muskegon ,Michigan,49442,10,,43.2524118,-86.2354105,no,none,MI,49442,17390,619272,USA,35610.810810810806
2689,boyne-mountain-ski-resort,Boyne Mountain Ski Resort,Boyne Falls ,Michigan,49713,18,,45.162884000000005,-84.93006700000001,no,none,MI,49713,1100,50051,USA,45500.90909090909
2690,branstrom-park-disc-golf-course,Branstrom Park Disc Golf Course,Fremont ,Michigan,49412,24,4.0,43.479761200000006,-85.9411803,no,none,MI,49412,5230,284186,USA,54337.6673040153
2691,brats,BRATS,Ann Arbor ,Michigan,48103,27,,42.258506,-83.740002,no,none,MI,48103,28010,3402907,USA,121489.00392716887
2692,pioneer-high-school,Pioneer High School,Ann Arbor ,Michigan,48103,9,,42.2626518,-83.7553708,no,none,MI,48103,28010,3402907,USA,121489.00392716887
2693,brighton-high-school,Brighton High School,Brighton ,Michigan,48116,3,,42.5256283,-83.79540820000001,no,none,MI,48116,14550,1464848,USA,100676.83848797252
2694,brys-park-disc-golf-course,Brys Park Disc Golf Course,St. Clair Shores ,Michigan,48080,24,,42.453205700000005,-82.91854690000001,no,none,MI,48080,12890,724233,USA,56185.647788983704
2695,burchfield-park-devils-den,Burchfield Park - Devil's Den,Holt ,Michigan,48842,18,,42.608971399999994,-84.58843829999999,no,none,MI,48842,10760,700365,USA,65089.68401486989
2696,burchfield-park-rivers-edge,Burchfield Park - River's Edge,Holt ,Michigan,48842,18,,42.608971399999994,-84.58843829999999,no,none,MI,48842,10760,700365,USA,65089.68401486989
2697,holt-rams-disc-golf-course,Holt Rams Disc Golf Course,Holt ,Michigan,48842,9,,42.608971399999994,-84.58843829999999,no,none,MI,48842,10760,700365,USA,65089.68401486989
2698,cadillac-christian-reformed-church-disc-golf-course,Cadillac Christian Reformed Church Disc Golf,Cadillac ,Michigan,49601,9,,44.252030299999994,-85.38029449999999,no,none,MI,49601,10080,519592,USA,51546.8253968254
2699,colfax-township-park,Colfax Township Park,Meauwataka ,Michigan,49601,9,,44.3530612,-85.53978149999999,no,none,MI,49601,10080,519592,USA,51546.8253968254
2700,diggins-hill-disc-golf-course,Diggins Hill Disc Golf Course,Cadillac ,Michigan,49601,18,4.0,44.2584138,-85.39262070000001,no,none,MI,49601,10080,519592,USA,51546.8253968254
2701,kenwood-heritage-beachside,Kenwood Heritage Beachside,Cadillac ,Michigan,49601,9,,44.2451983,-85.4443806,no,none,MI,49601,10080,519592,USA,51546.8253968254
2702,kenwood-heritage-park,Kenwood Heritage Park,Cadillac ,Michigan,49601,24,3.0,44.2451983,-85.4443806,no,none,MI,49601,10080,519592,USA,51546.8253968254
2703,caledonia-high-school,Caledonia High School,Caledonia ,Michigan,49316,9,,42.799492799999996,-85.52388570000001,no,none,MI,49316,11420,1034044,USA,90546.76007005252
2704,calumet-lake-disc-golf,Calumet Lake Disc Golf,Calumet ,Michigan,49913,18,,47.2539993,-88.4428748,no,none,MI,49913,3230,143097,USA,44302.47678018576
2705,calvary-disc-golf-course,Calvary Disc Golf Course,Plainwell ,Michigan,49080,9,,42.2937563,-85.69348620000001,no,none,MI,49080,7560,479631,USA,63443.253968253965
2706,michigan-career-and-tech-institute,Michigan Career and Tech Institute,Plainwell ,Michigan,49080,9,,42.50444279999999,-85.517707,no,none,MI,49080,7560,479631,USA,63443.253968253965
2707,pine-lake-recreational-area,Pine Lake Recreational Area,Plainwell ,Michigan,49080,9,,42.4870709,-85.53997740000001,no,none,MI,49080,7560,479631,USA,63443.253968253965
2708,calvin-college,Calvin College,Grand Rapids ,Michigan,49546,9,,42.9328286,-85.5815474,no,none,MI,49546,15550,1919174,USA,123419.54983922828
2709,cascade-township-park,Cascade Township Park,Cascade Township ,Michigan,49546,18,3.0,42.893275700000004,-85.5037927,no,none,MI,49546,15550,1919174,USA,123419.54983922828
2710,camp-hayo-went-ha,Camp Hayo-Went-Ha,Central Lake ,Michigan,49629,18,,45.048650099999996,-85.31220959999999,no,none,MI,49629,1220,97421,USA,79853.27868852459
2711,campus-view-disc-golf-course,Campus View Disc Golf Course,Allendale ,Michigan,49401,9,,42.9548906,-85.8898348,no,none,MI,49401,7680,459810,USA,59871.09375
2712,canadian-lakes-disc-golf-course,Canadian Lakes Disc Golf Course,Canadian Lakes ,Michigan,49346,9,,43.5746993,-85.298369,no,none,MI,49346,2780,178600,USA,64244.604316546756
2713,basch,The Basch,Stanwood ,Michigan,49346,9,,43.5786366,-85.44920809999999,no,none,MI,49346,2780,178600,USA,64244.604316546756
2714,carters-course-springfield-park,Carter's Course at Springfield Park ,Fife Lake ,Michigan,49633,18,,44.540845399999995,-85.2526387,no,none,MI,49633,1740,88125,USA,50646.55172413793
2715,snowbowl,Snowbowl,Fife Lake ,Michigan,49633,12,,44.576949600000006,-85.35061359999999,no,none,MI,49633,1740,88125,USA,50646.55172413793
2716,cass-benton-hills-disc-golf-course,Cass Benton Hills Disc Golf Course,Northville ,Michigan,48168,18,4.0,42.4163699,-83.4756909,no,none,MI,48168,11410,2212997,USA,193952.4101665206
2717,cass-city-park,Cass City Park,Cass City ,Michigan,48726,9,,43.6034726,-83.16725459999999,no,none,MI,48726,2770,130662,USA,47170.39711191336
2718,central-michigan-university,Central Michigan University,Mt. Pleasant ,Michigan,48858,18,3.0,43.580477200000004,-84.77500690000001,no,none,MI,48858,17080,947309,USA,55463.05620608899
2719,deerfield-nature-park-deerfield,Deerfield Nature Park - Deerfield,Mt. Pleasant ,Michigan,48858,18,5.0,43.5972453,-84.89578809999999,no,none,MI,48858,17080,947309,USA,55463.05620608899
2720,deerfield-nature-park-wildwood,Deerfield Nature Park - Wildwood,Mt. Pleasant ,Michigan,48858,18,5.0,43.5972453,-84.89578809999999,no,none,MI,48858,17080,947309,USA,55463.05620608899
2721,spruce-vista,Spruce Vista,Mt. Pleasant ,Michigan,48858,9,4.0,43.5978075,-84.76751390000001,no,none,MI,48858,17080,947309,USA,55463.05620608899
2722,ferns-odyssey-school,The Ferns at Odyssey School,Mt. Pleasant ,Michigan,48858,9,,43.5908467,-84.64672709999999,no,none,MI,48858,17080,947309,USA,55463.05620608899
2723,champions-course,Champion's Course,Big Rapids ,Michigan,49307,18,,43.6854391,-85.4992221,no,none,MI,49307,6910,371263,USA,53728.36468885673
2724,mecosta-disc-golf-course,Mecosta Disc Golf Course,Rogers Heights ,Michigan,49307,9,,43.6277318,-85.4791689,no,none,MI,49307,6910,371263,USA,53728.36468885673
2725,northend-riverside-park,Northend Riverside Park - East,Big Rapids ,Michigan,49307,18,4.0,43.7166352,-85.48750340000001,no,none,MI,49307,6910,371263,USA,53728.36468885673
2726,northend-riverside-park-west,Northend Riverside Park - West,Big Rapids ,Michigan,49307,18,,43.7166352,-85.48750340000001,no,none,MI,49307,6910,371263,USA,53728.36468885673
2727,chilson-woods-brighton-state-rec-area,Chilson Woods at Brighton State Rec Area,Brighton ,Michigan,48843,9,,42.5103198,-83.863058,no,none,MI,48843,23470,1820948,USA,77586.19514273539
2728,cleary-university-disc-golf-course,Cleary University Disc Golf Course,Howell ,Michigan,48843,9,,42.5874302,-83.8804328,no,none,MI,48843,23470,1820948,USA,77586.19514273539
2729,marion-township-disc-golf-course,Marion Township Disc Golf Course,Howell ,Michigan,48843,18,,42.5401627,-83.9685972,no,none,MI,48843,23470,1820948,USA,77586.19514273539
2730,chippewa-banks,Chippewa Banks,Midland ,Michigan,48640,18,4.0,43.6082579,-84.251492,no,none,MI,48640,15200,1185762,USA,78010.65789473684
2731,civic-center-park,Civic Center Park,Auburn Hills ,Michigan,48326,9,2.0,42.6689375,-83.2214272,no,none,MI,48326,11710,937069,USA,80022.97181895815
2732,hawk-woods,Hawk Woods,Auburn Hills ,Michigan,48326,5,,42.6994141,-83.23412990000001,no,none,MI,48326,11710,937069,USA,80022.97181895815
2733,cold-brook-park,Cold Brook Park,Climax ,Michigan,49034,24,3.0,42.25677720000001,-85.35140990000001,no,none,MI,49034,1110,63992,USA,57650.45045045045
2734,concordia-university,Concordia University,Ann Arbor ,Michigan,48105,9,,42.273545,-83.6824657,no,none,MI,48105,15030,2102896,USA,139913.2401862941
2735,coopers-landing-disc-golf-course,Cooper's Landing Disc Golf Course,Kalamazoo ,Michigan,49004,9,,42.315862100000004,-85.5559998,no,none,MI,49004,7940,411518,USA,51828.46347607053
2736,spring-valley-park,Spring Valley Park,Kalamazoo ,Michigan,49004,24,,42.3158694,-85.5560373,no,none,MI,49004,7940,411518,USA,51828.46347607053
2737,corinth-reformed-church,Corinth Reformed Church,Byron Center ,Michigan,49315,6,,42.783649100000005,-85.6603079,no,none,MI,49315,12130,1140500,USA,94023.08326463314
2738,earl-w-brewer-park,Earl W. Brewer Park ,Grand Rapids ,Michigan,49315,18,2.0,42.8136783,-85.657289,no,none,MI,49315,12130,1140500,USA,94023.08326463314
2739,cornerstone-university-disc-golf-course,Cornerstone University Disc Golf Course,Grand Rapids ,Michigan,49525,18,,42.9810596,-85.59586879999999,no,none,MI,49525,15000,1334584,USA,88972.26666666666
2740,courtland-township-dgc,Courtland Township Disc Golf Course,Rockford ,Michigan,49341,18,,43.175193900000004,-85.485917,no,none,MI,49341,17960,1639737,USA,91299.38752783964
2741,crystal-mountain,Crystal Mountain,Thompsonville ,Michigan,49683,9,4.0,44.5193873,-85.9908769,no,none,MI,49683,1010,53772,USA,53239.60396039604
2742,dalimonte-disc-golf-sault-seal-rec-area,Dalimonte Disc Golf at Sault Seal Rec Area,Sault Sainte Marie ,Michigan,49783,18,,46.473810799999995,-84.3463276,no,none,MI,49783,8720,409526,USA,46963.99082568807
2743,lake-superior-disc-golf-course,Lake Superior State University Disc Golf Course,Sault Ste Marie ,Michigan,49783,9,,46.4944277,-84.3619874,no,none,MI,49783,8720,409526,USA,46963.99082568807
2744,deadwood-disc-golf,Deadwood Disc Golf,Sturgis ,Michigan,49091,18,,41.796808,-85.369557,no,none,MI,49091,8920,472852,USA,53010.31390134528
2745,dueces-wild-blair-twp-community-park,Deuces Wild at Blair Township Park,Grawn ,Michigan,49637,9,4.0,44.6556135,-85.695102,no,none,MI,49637,1790,92016,USA,51405.58659217877
2746,lawrence-tech-university,Devil's Creek Disc Golf at Lawrence Tech University,Southfield ,Michigan,48076,18,,42.4777243,-83.2516224,no,none,MI,48076,14020,871565,USA,62165.83452211127
2747,dewey-durant-disc-golf-course,Dewey Durant Disc Golf Course,East Tawas ,Michigan,48730,14,4.0,44.2859542,-83.4996892,no,none,MI,48730,2240,118181,USA,52759.375
2748,dexter-lake-church,Dexter Lake Church,Battle Creek ,Michigan,49014,9,,42.3080177,-85.09803000000001,no,none,MI,49014,9540,544372,USA,57062.05450733753
2749,discfunctional-acres,Discfunctional Acres,Pennfield ,Michigan,49014,18,,42.3699055,-85.129834,no,none,MI,49014,9540,544372,USA,57062.05450733753
2750,dogmans-den-oakwood-lake-park,Dogman's Den at Oakwood Lake Park,Oxford ,Michigan,48371,18,,42.8708261,-83.2742213,no,none,MI,48371,12070,988220,USA,81874.06793703396
2751,seymour-lake-park,Seymour Lake Park,Oxford ,Michigan,48371,18,,42.8206251,-83.32535370000001,no,none,MI,48371,12070,988220,USA,81874.06793703396
2752,dorr-township-park,Dorr Township Park,Dorr ,Michigan,49323,18,,42.7267535,-85.7299573,no,none,MI,49323,4830,305484,USA,63247.20496894409
2753,salem-township-park,Salem Township Park,Dorr ,Michigan,49323,9,,42.7267535,-85.7299573,no,none,MI,49323,4830,305484,USA,63247.20496894409
2754,dr-lawless-park,Dr. Lawless Park,Vandalia ,Michigan,49061,18,,41.8989187,-85.8574677,no,none,MI,49061,750,39755,USA,53006.66666666666
2755,duke-creek-campground,Duke Creek Campground,Cedar Springs ,Michigan,49319,18,,43.240412899999995,-85.56679100000001,no,none,MI,49319,8010,456515,USA,56993.13358302122
2756,eagle-country-disc-golf,Eagle Country Disc Golf,Alpena ,Michigan,49707,9,3.0,45.0616794,-83.43275279999999,no,none,MI,49707,10850,563128,USA,51901.198156682025
2757,lumberjack-meadows-disc-golf-course,Lumberjack Meadows Disc Golf Course,Alpena ,Michigan,49707,18,5.0,45.0955614,-83.4405858,no,none,MI,49707,10850,563128,USA,51901.198156682025
2758,east-china-township-park-disc-golf-course,East China Township Park Disc Golf Course,East China ,Michigan,48054,18,4.0,42.758192,-82.487825,no,none,MI,48054,3670,266359,USA,72577.38419618529
2759,east-jordan-community-park,East Jordan Community Park,East Jordan ,Michigan,49727,18,4.0,45.1414723,-85.1166194,no,none,MI,49727,3390,193705,USA,57140.11799410029
2760,eaton-rapids-fields,Eaton Rapids Fields,Eaton Rapids ,Michigan,48827,9,,42.509203899999996,-84.655814,no,none,MI,48827,7690,458513,USA,59624.57737321197
2761,ella-sharp-disc-golf-course,Ella Sharp Disc Golf Course,Jackson ,Michigan,49203,18,,42.2152612,-84.4185796,no,none,MI,49203,16710,837678,USA,50130.341113105926
2762,emu-disc-golf-course,EMU Disc Golf Course,Ypsilanti ,Michigan,48197,9,1.0,42.212711,-83.56127790000001,no,none,MI,48197,30070,1746297,USA,58074.39308280679
2763,rolling-hills-putting-labyrinth,Rolling Hills - Putting Labyrinth,Ypsilanti ,Michigan,48197,18,,42.176121,-83.648685,no,none,MI,48197,30070,1746297,USA,58074.39308280679
2764,rolling-hills-county-park,Rolling Hills County Park - Main,Ypsilanti ,Michigan,48197,18,,42.176751,-83.656514,no,none,MI,48197,30070,1746297,USA,58074.39308280679
2765,fallasburg-park,Fallasburg Park,Lowell ,Michigan,49331,18,4.0,42.9854606,-85.3344639,no,none,MI,49331,8430,609021,USA,72244.48398576512
2766,firefighters-park,Firefighters Park,Troy ,Michigan,48098,18,3.0,42.608812,-83.18146800000001,no,none,MI,48098,9920,1593322,USA,160617.1370967742
2767,fitzgerald-park,Fitzgerald Park,Grand Ledge ,Michigan,48837,18,4.0,42.7587971,-84.76136540000002,no,none,MI,48837,9710,710454,USA,73167.25025746654
2768,flaherty-park,Flaherty Park ,Watervliet ,Michigan,49098,9,,42.1904272,-86.25856850000001,no,none,MI,49098,2790,134845,USA,48331.54121863799
2769,flip-city-disc-golf-park,Flip City Disc Golf Park,Shelby ,Michigan,49455,24,5.0,43.621788099999996,-86.2485605,no,none,MI,49455,2330,123219,USA,52883.690987124464
